Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
portal inmobiliario,rm,lo barnechea,2020-07-26,aparment,usada,-16,disponible,-16,-16,-16,N,92,90,3,2,1,1,1,8300,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5739385-estupendo-impecable-el-radal-av-la-dehesa-uda
portal inmobiliario,rm,estacion central,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,28,28,1,1,0,0,0,1742,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736911-las-rejas-norte-uda
portal inmobiliario,rm,las condes,2020-07-26,aparment,usada,-16,disponible,-16,-16,-16,N,55,50,1,1,1,1,0,5600,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5738935-metro-alcantara-sector-el-golf-piso-alto-uda
portal inmobiliario,rm,las condes,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,185,142,3,4,1,1,1,13500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5737082-depto-de-categoria-3-dorm-suite-pdte-riesco-capitan-crosbie-uda
portal inmobiliario,rm,nunoa,2020-07-27,aparment,usada,-16,disponible,-16,-16,-16,N,111,100,3,3,1,1,1,8746,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5739809-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda
portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,212,180,4,4,2,1,0,10880,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5744448-metro-alcantara-212-mts-oportunidad-uda
portal inmobiliario,rm,estacion central,2020-07-27,aparment,usada,-16,disponible,-16,-16,-16,Y,47,47,2,1,0,0,0,2747,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5741840-general-amengual-uda
portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,Y,53,45,1,1,1,1,1,5050,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5744566-metro-hernando-1d-uda
portal inmobiliario,rm,santiago,2020-07-28,aparment,usada,72,Done,-16,-16,-16,N,98,96,3,2,1,0,0,5381,https://www.portalinmobiliario.com/mlc-538682769-san-martin-huerfanos-metro-santa-ana-_jm
portal inmobiliario,rm,santiago,2020-07-27,aparment,usada,-16,disponible,-16,-16,-16,N,58,58,2,2,1,1,1,3472,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5739578-2d-2b-walking-closet-cocina-tradicional-logia-escritorio-1-estacionamiento-58-mtsconst-aprox-piso-18-uda
portal inmobiliario,rm,puente alto,2020-07-27,aparment,usada,-16,disponible,-16,-16,-16,N,71,71,3,2,2,1,0,2847,https://www.portalinmobiliario.com/venta/departamento/puente-alto-metropolitana/5740013-gabriela-oriente-con-camilo-henriquez-uda
portal inmobiliario,rm,huechuraba,2020-07-28,aparment,usada,-16,disponible,-16,-16,-16,N,106,86,3,3,2,1,1,4650,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5742643-hermoso-dptoen-venta-en-pedro-fontova-3d3b-2e1b-uda
portal inmobiliario,rm,nunoa,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,N,44,40,1,1,1,1,1,3462,https://www.portalinmobiliario.com/mlc-538257920-departamento-en-venta-de-1-dorm-en-nunoa-_jm
portal inmobiliario,rm,estacion central,2020-07-27,aparment,usada,4,Done,-16,-16,-16,Y,30,30,1,1,0,0,0,1650,https://www.portalinmobiliario.com/mlc-538507151-oportunidad-de-inversion-dpto-estacion-central-metro-_jm
portal inmobiliario,rm,lo prado,2020-07-24,aparment,usada,-16,disponible,-16,-16,-16,Y,50,44,2,2,0,0,1,2444,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5736882-sta-petronila-uda
portal inmobiliario,rm,santiago,2020-07-28,aparment,usada,-16,disponible,-16,28000,-16,N,30,30,1,1,1,0,0,1388,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5743412-mapocho-1522-departamento-24-uda
