Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link
"portal inmobiliario","Huechuraba","04/14/2020","Aparment","usada","130","3","2","1","5300","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5555623-los-libertadores-7135-uda#position=48&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","06/30/2020","Aparment","usada","130","3","2","2","6250","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690446-camino-de-cintura-pedro-fontova-uda#position=7&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","01/07/2020","Aparment","usada","140","3","3","2","5900","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5690982-remodelado-y-muy-amplio-uda#position=6&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","04/22/2020","Aparment","usada","114","3","3","2","5630","https://www.portalinmobiliario.com/MLC-524380262-departamento-en-venta-pedro-fontova-_JM#position=44&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","12/06/2020","Aparment","usada","106","3","2","1","4700","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5662455-lindo-y-comodo-departamento-santa-marta-de-huechuraba-uda#position=17&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","04/29/2020","Aparment","usada","154","3","2","1","5300","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5584195-los-libertadores-berta-correa-uda#position=43&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","02/04/2020","Aparment","usada","102","3","2","2","4150","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5540039-linda-vista-sector-alta-demanda-dn-uda#position=3&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d"
"portal inmobiliario","Huechuraba","12/01/2020","Aparment","usada","140","4","3","1","6300","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5346093-camino-de-cintura-1409-uda#position=11&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d"
"portal inmobiliario","Huechuraba","06/26/2020","Aparment","usada","134","3","2","1","6600","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5685291-impecable-camino-de-cintura-uda#position=8&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","11/05/2020","Aparment","usada","126","3","2","2","5500","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606674-depto-como-nuevo-con-hermosa-vista-al-valle-uda#position=36&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","03/25/2020","Aparment","usada","142","3","2","1","6150","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5434887-pedro-fontova-8080-uda#position=5&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d"
"portal inmobiliario","Huechuraba","11/05/2020","Aparment","usada","126","3","2","2","5500","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606660-hermosa-vista-desde-camino-de-cintura-uda#position=37&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","04/06/2020","Aparment","usada","110","3","2","2","5500","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5645803-increible-departamento-colegio-sfjh-como-nuevo-ga-uda#position=22&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","01/25/2020","Aparment","usada","149","3","2","1","5790","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5384441-rinconada-el-salto-800-departamento-10-uda#position=7&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d"
"portal inmobiliario","Huechuraba","09/06/2020","Aparment","usada","115","3","2","1","4791","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5656734-pedro-fontovasanta-isabel-uda#position=19&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","05/21/2020","Aparment","usada","147","3","3","2","6800","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5623915-camino-de-cintura-8030-departamento-702-uda#position=13&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d"
"portal inmobiliario","Huechuraba","06/16/2020","Aparment","usada","100","3","2","1","5100","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5667741-vende-exclusivo-pedro-fontova-corredora-excelente-estado-mejor-sector-uda#position=13&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","05/06/2020","Aparment","usada","100","3","2","1","4350","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5649478-amplio-departamento-en-el-mejor-sector-de-huechuraba-y-con-una-hermosa-vista-uda#position=21&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","05/18/2020","Aparment","usada","115","3","2","1","5468","https://www.portalinmobiliario.com/MLC-527810912-departamento-en-huechuraba-_JM#position=32&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
"portal inmobiliario","Huechuraba","11/05/2020","Aparment","usada","100","3","3","2","4700","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5605156-pedro-fontova-7150-uda#position=40&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2"
