SnapDate,Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,Sector,SizeGroup,MtTot,MtUtil,Bdroom,Bath,Balcony,Parking,Storage,Pool,PriceUF,UFxMt2,Value,Score,Link
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,140TO150,171,141,3,3,1.0,0,1,1,12900,91.0,2486.0,192,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/4891743-el-roble-la-dehesa-el-tranque-uda
20200730,portal inmobiliario,rm,la florida,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,74,72,3,2,1.0,1,0,1,2621,36.0,1019.0,388,https://www.portalinmobiliario.com/mlc-539003114-departamento-en-venta-de-3-dormitorios-en-la-florida-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,52,48,2,2,1.0,1,1,0,5600,117.0,731.0,130,https://www.portalinmobiliario.com/mlc-538996900-departamento-en-venta-de-2-dorm-en-providencia-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,102,92,2,2,1.0,0,1,1,9000,98.0,1320.0,146,https://www.portalinmobiliario.com/mlc-539001138-departamento-en-venta-de-2-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,82,75,3,2,1.0,1,1,0,5800,77.0,1303.0,224,https://www.portalinmobiliario.com/mlc-539013302-consejo-de-indias-_jm
20200730,portal inmobiliario,rm,nunoa,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,90TO100,111,100,3,3,1.0,1,1,1,8746,87.0,1931.0,220,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5746488-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda
20200730,portal inmobiliario,rm,la florida,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,85,75,3,2,1.0,1,1,1,3700,49.0,1185.0,320,https://www.portalinmobiliario.com/mlc-539001998-departamento-en-venta-de-3-dormitorios-en-la-florida-_jm
20200730,portal inmobiliario,rm,nunoa,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,90TO100,106,95,3,3,1.0,1,1,1,7680,81.0,1838.0,239,https://www.portalinmobiliario.com/mlc-539005527-departamento-en-venta-de-3-dorm-en-nunoa-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,125,95,3,2,1.0,2,1,0,8400,88.0,1952.0,232,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5746023-vasco-de-gama-fitz-roy-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,51,51,2,2,0.0,0,0,1,3784,74.0,586.0,154,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5744895-fray-camilo-henriquez-uda
20200730,portal inmobiliario,rm,nunoa,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,92,84,3,2,1.0,1,1,1,6420,76.0,1438.0,223,https://www.portalinmobiliario.com/mlc-538999986-departamento-en-venta-de-3-dormitorios-en-nunoa-_jm
20200730,portal inmobiliario,rm,independencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,80TO90,45,45,2,1,0.0,1,1,0,2330,52.0,450.0,193,https://www.portalinmobiliario.com/mlc-539002179-departamento-en-venta-de-2-dormitorios-en-independencia-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,173,139,3,3,1.0,1,1,1,11000,79.0,2937.0,267,https://www.portalinmobiliario.com/mlc-539000081-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,190,176,5,3,1.0,2,1,1,12100,69.0,4494.0,371,https://www.portalinmobiliario.com/mlc-538873330-amplio-departamento-en-providencia-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,130TO140,167,140,3,4,1.0,1,0,1,12800,91.0,2827.0,220,https://www.portalinmobiliario.com/mlc-538839501-departamento-en-venta-de-3-dorm-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,165,145,4,3,1.0,2,1,0,10900,75.0,3404.0,312,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5745639-los-pozos-hernando-de-magallanes-uda
20200730,portal inmobiliario,rm,providencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,84,74,2,2,1.0,0,1,1,7000,95.0,1072.0,153,https://www.portalinmobiliario.com/mlc-538866961-departamento-en-venta-de-2-dorm-en-providencia-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,50,42,1,1,1.0,1,1,1,5800,138.0,508.0,87,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5213224-metro-hernando-de-magallanestavelli-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,60,60,2,2,0.0,1,1,1,4700,78.0,840.0,178,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5543458-morande-santo-domingo-uda
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,72,67,2,2,1.0,1,1,0,5000,75.0,1017.0,203,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5746841-campus-oriente-uc-uda
20200730,portal inmobiliario,rm,vitacura,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,132,120,3,3,1.0,1,1,1,12100,101.0,2402.0,198,https://www.portalinmobiliario.com/mlc-539001132-departamento-en-venta-de-3-dormitorios-en-vitacura-_jm
20200730,portal inmobiliario,rm,estacion central,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,45,42,2,2,1.0,1,0,0,2459,59.0,464.0,188,https://www.portalinmobiliario.com/mlc-539000866-departamento-en-venta-de-2-dormitorios-en-estacion-central-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,48,48,1,1,0.0,1,1,0,2951,61.0,492.0,166,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5651804-antonio-varas-sucre-remodelado-uda
20200730,portal inmobiliario,rm,santiago,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,52,48,2,2,1.0,1,1,1,3020,63.0,719.0,238,https://www.portalinmobiliario.com/mlc-539013312-metro-p-almagro-amoblado-est-y-bod-_jm
20200730,portal inmobiliario,rm,vitacura,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,186,148,4,4,1.0,0,1,0,13600,92.0,3467.0,254,https://www.portalinmobiliario.com/mlc-538998464-departamento-en-venta-de-4-dormitorios-en-vitacura-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,135,134,4,3,1.0,1,1,0,10600,79.0,2788.0,263,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5745789-lyon-entre-eliodoro-yanez-y-carlos-antunez-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,50,50,2,1,0.0,1,0,1,2718,54.0,550.0,202,https://www.portalinmobiliario.com/mlc-538838507-departamento-en-venta-de-2-dorm-en-santiago-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,110TO120,177,120,2,3,1.0,2,1,1,12200,102.0,2463.0,201,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5467053-el-rodeo-la-espuela-uda
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,40,40,1,1,0.0,0,0,0,3066,77.0,310.0,101,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5746682-departamento-uda
20200730,portal inmobiliario,rm,independencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,80TO90,39,32,1,1,1.0,1,1,1,1990,62.0,313.0,157,https://www.portalinmobiliario.com/mlc-538999851-departamento-en-venta-de-1-dormitorio-en-independencia-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,2HTO250,290,250,4,4,1.0,0,1,1,18800,75.0,5386.0,286,https://www.portalinmobiliario.com/mlc-538861670-departamento-en-venta-de-4-dormitorios-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,2HTO250,210,210,5,4,0.0,1,1,1,13500,64.0,5197.0,384,https://www.portalinmobiliario.com/mlc-538874527-isidora-goyenechea-las-condes-_jm
20200730,portal inmobiliario,rm,vitacura,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,158,138,3,4,1.0,1,1,1,11990,87.0,3102.0,258,https://www.portalinmobiliario.com/mlc-538867812-departamento-en-venta-de-3-dorm-en-vitacura-_jm
20200730,portal inmobiliario,rm,vitacura,2020-07-28,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,173,149,5,6,1.0,1,1,0,13799,93.0,4559.0,330,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5744013-lindo-y-amplio-depto-4-d-y-5-b-mas-servicios-fernando-de-arguello-manquehue-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,30000,-16,Y,4.0,LT30,30,28,1,1,1.0,1,0,1,2150,77.0,273.0,126,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5745296-amplio-home-studio-nuevo-con-terraza-metro-los-heroes-uda
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,96,91,3,2,1.0,0,1,0,5500,60.0,1418.0,257,https://www.portalinmobiliario.com/mlc-539000556-departamento-en-venta-de-3-dormitorios-en-providencia-_jm
20200730,portal inmobiliario,rm,independencia,2020-07-28,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,80TO90,34,32,1,1,1.0,1,0,0,1850,58.0,245.0,132,https://www.portalinmobiliario.com/mlc-538683714-departamento-en-venta-de-1-dorm-en-independencia-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,79,69,2,2,1.0,1,1,0,6960,101.0,967.0,138,https://www.portalinmobiliario.com/mlc-538998796-departamento-en-venta-de-2-dormitorios-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,104,97,3,3,1.0,1,1,1,6523,67.0,1921.0,294,https://www.portalinmobiliario.com/mlc-539013123-arturo-claro-parque-ines-de-suarez-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,170,150,3,3,1.0,0,1,0,12350,82.0,2725.0,220,https://www.portalinmobiliario.com/mlc-539002848-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,providencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,132,95,3,2,1.0,0,1,1,10350,109.0,1729.0,167,https://www.portalinmobiliario.com/mlc-538861685-departamento-en-venta-de-3-dormitorios-en-providencia-_jm
20200730,portal inmobiliario,rm,san miguel,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,90,73,3,2,1.0,1,1,1,4926,67.0,1197.0,242,https://www.portalinmobiliario.com/mlc-538998765-departamento-en-venta-de-3-dormitorios-en-san-miguel-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-28,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,157,130,4,3,1.0,2,1,1,11800,91.0,3203.0,271,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5743979-presidente-riesco-6470-departamento-502-uda
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,42,38,1,1,1.0,1,1,1,5200,137.0,445.0,85,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5747460-metro-escuela-militar-uda
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,88,76,2,2,1.0,1,1,0,6500,86.0,1191.0,183,https://www.portalinmobiliario.com/mlc-538997016-departamento-en-venta-de-2-dorm-en-las-condes-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,160TO170,179,168,3,3,1.0,1,1,1,10900,65.0,3318.0,304,https://www.portalinmobiliario.com/mlc-538998396-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,43,41,2,1,1.0,1,1,0,11250,274.0,501.0,44,https://www.portalinmobiliario.com/mlc-538874568-solo-inversionistas-stgo-centro-5-uni-rentabilidad-de-628-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,156,126,2,2,1.0,1,1,0,13500,107.0,2035.0,150,https://www.portalinmobiliario.com/mlc-538868754-departamento-en-venta-de-2-dorm-en-las-condes-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,92,78,3,2,1.0,0,0,0,9875,127.0,1065.0,107,https://www.portalinmobiliario.com/mlc-538848134-departamento-en-venta-de-3-dormitorios-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,vitacura,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,140,121,4,3,1.0,0,1,1,11790,97.0,2539.0,215,https://www.portalinmobiliario.com/mlc-538861066-departamento-en-venta-de-4-dormitorios-en-vitacura-_jm
20200730,portal inmobiliario,rm,estacion central,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,49,42,2,1,1.0,1,1,1,2537,60.0,459.0,180,https://www.portalinmobiliario.com/mlc-538998776-departamento-en-venta-de-2-dormitorios-en-estacion-central-_jm
20200730,portal inmobiliario,rm,recoleta,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,59,53,2,2,1.0,0,1,1,3298,62.0,637.0,193,https://www.portalinmobiliario.com/venta/departamento/recoleta-metropolitana/5744248-departamento-cercano-barrio-bellas-artes-uda
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,127,127,3,3,0.0,0,1,0,10500,83.0,2127.0,202,https://www.portalinmobiliario.com/mlc-538999782-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,92,78,3,2,1.0,0,0,0,9875,127.0,1065.0,107,https://www.portalinmobiliario.com/mlc-538847951-departamento-en-venta-de-3-dormitorios-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,lo barnechea,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,180TO190,226,186,3,2,1.0,1,1,0,23587,127.0,3080.0,130,https://www.portalinmobiliario.com/mlc-538847384-departamento-en-venta-de-3-dormitorios-en-lo-barnechea-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,140,126,4,4,1.0,1,1,1,10200,81.0,3059.0,299,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5745839-los-alpes-av-cristobal-colon-uda
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,127,110,3,2,1.0,0,1,0,7986,73.0,1781.0,223,https://www.portalinmobiliario.com/mlc-538848301-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,san miguel,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,49,49,3,1,0.0,0,0,1,2465,50.0,490.0,198,https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5744268-departamento-en-avenida-lo-ovalle-uda
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,3HTO4H,380,330,4,4,1.0,4,1,0,24480,74.0,9537.0,389,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5744191-sector-el-remanso-francisco-bulnes-correa-san-carlos-de-apoquindo-exclusivo-departamento-de-lujo-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,68,64,2,2,1.0,0,0,1,3848,60.0,787.0,204,https://www.portalinmobiliario.com/mlc-538847526-departamento-en-venta-de-2-dormitorios-en-santiago-_jm
20200730,portal inmobiliario,rm,las condes,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,200,174,4,4,1.0,0,1,1,14800,85.0,4010.0,270,https://www.portalinmobiliario.com/mlc-538861919-departamento-en-venta-de-4-dormitorios-en-las-condes-_jm
20200730,portal inmobiliario,rm,huechuraba,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,120TO130,150,124,3,2,1.0,2,1,1,7200,58.0,2318.0,321,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5745419-rinconada-el-salto-910-uda
20200730,portal inmobiliario,rm,nunoa,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,100TO110,116,110,3,2,1.0,1,1,0,6423,58.0,1798.0,279,https://www.portalinmobiliario.com/mlc-538881298-departamento-en-venta-de-3-dorm-en-nunoa-_jm
20200730,portal inmobiliario,rm,nunoa,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,77,71,3,2,1.0,2,1,1,4900,69.0,1321.0,269,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5324472-exequiel-fernandez-los-alerces-uda
20200730,portal inmobiliario,rm,las condes,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,96,90,3,2,1.0,1,1,0,6800,76.0,1547.0,227,https://www.portalinmobiliario.com/mlc-539013355-pontevendra-fontana-rosa-_jm
20200730,portal inmobiliario,rm,independencia,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,Y,2.0,LT30,30,30,1,1,0.0,0,0,0,1815,60.0,165.0,90,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5746416-hipodromo-chilepablo-urzua-uda
20200730,portal inmobiliario,rm,santiago,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,55,52,2,2,1.0,1,1,1,3950,76.0,771.0,195,https://www.portalinmobiliario.com/mlc-539013343-metro-toesca-est-y-bod-_jm
20200730,portal inmobiliario,rm,penalolen,2020-07-30,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,77,75,3,1,1.0,1,0,0,2256,30.0,871.0,386,https://www.portalinmobiliario.com/mlc-539001805-departamento-en-venta-de-3-dormitorios-en-penalolen-_jm
20200730,portal inmobiliario,rm,independencia,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,37,37,2,1,0.0,0,0,1,1875,51.0,296.0,157,https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/5745819-gamero-1735-uda
20200730,portal inmobiliario,rm,santiago,2020-07-29,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,4HTO5H,472,472,9,7,0.0,0,0,0,12569,27.0,16520.0,1314,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5645439-arauco-rogelio-ugarte-uda
