Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","las condes","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","354","354","4","5","1","1","0","23400","https://www.portalinmobiliario.com/mlc-542263753-departamento-en-venta-de-4-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","nunoa","22/08/2020","aparment","usada","-16","disponible","-16","100000","-16","N","71","68","2","2","0","1","1","5138","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5789165-irarrazaval-francisco-villagra-uda"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","49","49","1","1","0","1","1","3500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5794540-con-bodega-incluida-irarrazaval-metro-nunoa-uda"
"portal inmobiliario","rm","san miguel","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","68","65","3","2","0","1","1","2990","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5795261-gran-avenida-metro-lo-ovalle-ciudad-uda"
"portal inmobiliario","rm","nunoa","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","84","3","2","1","1","0","4965","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5795917-avenida-jose-pedro-alessandri-con-los-alerces-uda"
"portal inmobiliario","rm","vitacura","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","155","130","4","3","2","1","1","12299","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5617995-se-aceptan-ofertas-preciosa-vista-a-club-los-leones-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","55","Done","-16","-16","-16","N","70","70","3","2","1","1","0","4950","https://www.portalinmobiliario.com/mlc-542391631-ernesto-muzard-providencia-chile-_jm"
"portal inmobiliario","rm","nunoa","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","72","67","2","2","1","1","1","5950","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5790956-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda"
"portal inmobiliario","rm","vitacura","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","245","200","3","4","1","0","1","23000","https://www.portalinmobiliario.com/mlc-542388098-arboleda-de-lo-curro-_jm"
"portal inmobiliario","rm","vitacura","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","93","3","2","1","1","1","8500","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5792024-escriva-de-balaguer-c_278458-uda"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","47","45","2","1","1","1","1","3472","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5793143-metro-irarrazaval-uda"
"portal inmobiliario","rm","las condes","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","80","2","2","1","1","1","8300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790281-alonso-de-cordova-5000-uda"
"portal inmobiliario","rm","providencia","22/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","171","112","3","2","1","1","0","13500","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5789126-providenciaplaza-la-alcaldesapenthousetop-uda"
"portal inmobiliario","rm","santiago","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","55","50","2","1","1","1","1","3000","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5785682-metro-santa-ana-uda"
"portal inmobiliario","rm","la florida","23/08/2020","aparment","usada","-16","disponible","-16","100000","-16","N","79","73","3","2","1","1","1","4500","https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5789938-oportunidad-departamento-vicente-valdes-uda"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","123","100","3","2","1","1","1","10200","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5791427-n-sra-del-rosariolos-militar-c_277867-uda"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","45","1","1","1","1","1","4150","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790756-padre-hurtado-uda"
"portal inmobiliario","rm","san miguel","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","2","1","0","1","1","2326","https://www.portalinmobiliario.com/mlc-542559807-departamento-en-venta-de-2-dorm-en-san-miguel-_jm"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","29","29","1","1","1","1","1","2900","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5794134-irarrazabal-nunoa-uda"
"portal inmobiliario","rm","providencia","23/08/2020","aparment","usada","-16","disponible","-16","65000","-16","N","97","89","3","2","0","1","0","5232","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5790386-oportunidad-en-metro-bilbao-estacionamiento-bajo-gasto-comun-uda"
"portal inmobiliario","rm","providencia","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","72","72","2","2","1","1","0","4513","https://www.portalinmobiliario.com/mlc-542709787-departamento-en-venta-de-2-dorm-en-providencia-_jm"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","70","70","2","2","0","0","0","2900","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5795383-plaza-brasilricardo-cumming-2d2b-70-m2-uda"
"portal inmobiliario","rm","las condes","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","38","38","1","1","1","1","1","5600","https://www.portalinmobiliario.com/mlc-542302338-apoquindo-malaga-_jm"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","180","140","4","3","2","1","0","11800","https://www.portalinmobiliario.com/mlc-542720762-gran-ubicacion-en-el-barrio-el-golf-gran-vista-_jm"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","95","3","2","0","0","1","7300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5791399-visviripadre-hurtado-c_277825-uda"
"portal inmobiliario","rm","macul","24/08/2020","aparment","usada","-16","disponible","-16","60000","-16","N","65","65","2","2","1","1","1","3100","https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5790588-av-macul-rodrigo-de-araya-uda"
"portal inmobiliario","rm","recoleta","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","49","-16","2","2","0","0","1","2500","https://www.portalinmobiliario.com/mlc-542682189-oportunidad-departamento-en-recoleta-metro-_jm"
"portal inmobiliario","rm","santiago","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","67","67","2","2","1","1","0","3500","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5790027-metro-santa-ana-uda"
"portal inmobiliario","rm","providencia","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","115","103","3","2","2","1","1","8600","https://www.portalinmobiliario.com/mlc-542685253-eduardo-de-la-barra-a-varas-ines-de-suarez-_jm"
"portal inmobiliario","rm","santiago","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","69","66","1","1","1","1","0","3989","https://www.portalinmobiliario.com/mlc-542405286-metro-los-heroes-est-y-bod-_jm"
"portal inmobiliario","rm","penalolen","23/08/2020","aparment","usada","11","Done","-16","-16","72","N","75","70","2","2","0","0","0","4450","https://www.portalinmobiliario.com/mlc-542269378-mar-tirreno-3360-penalolen-penalolen-chile-_jm"
"portal inmobiliario","rm","recoleta","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","73","67","2","2","1","1","1","3500","https://www.portalinmobiliario.com/venta/departamento/recoleta-metropolitana/5793372-diaz-ramos-1050-uda"
"portal inmobiliario","rm","las condes","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","100","2","2","1","1","1","10850","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790299-capitan-crosbie-hnos-cabot-uda"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","47","38","1","1","1","1","1","5300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790441-metro-hmagallanes-l-da-vinci-uda"
"portal inmobiliario","rm","lo barnechea","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","135","115","2","3","2","1","1","10800","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5796238-sector-portal-la-dehesa-uda"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","92","80","3","3","1","1","1","7300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5791648-colon-domingo-bondi-c_278168-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","95","3","2","1","1","1","9100","https://www.portalinmobiliario.com/mlc-542541044-martin-de-zamora-vespucio-_jm"
"portal inmobiliario","rm","vitacura","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","78","75","2","2","1","1","1","6950","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5791880-paul-claudel-las-nieves-c_278332-uda"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","36","-16","1","1","0","1","0","2300","https://www.portalinmobiliario.com/mlc-542685143-departamento-muy-bien-ubicado-en-metro-irarrazaval-1d1b-_jm"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","125","103","3","3","1","1","1","11082","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5791003-metro-ines-de-suarez-nuevos-123d-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","91","91","2","3","1","1","0","9476","https://www.portalinmobiliario.com/mlc-542402389-departamento-en-venta-de-2-dorm-en-providencia-_jm"
"portal inmobiliario","rm","san miguel","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","94","84","3","2","1","1","1","3993","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/4266596-metro-cuidad-del-nino-vargas-buston-uda"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","120000","-16","N","110","100","2","2","0","1","1","10850","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790486-capitan-crosbie-mall-alto-las-condes-uda"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","80","2","2","2","1","1","8000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5795181-precioso-departamento-en-san-damian-colegio-los-andes-uda"
"portal inmobiliario","rm","nunoa","22/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","42","40","1","1","0","0","0","4171","https://www.portalinmobiliario.com/mlc-542259106-departamento-en-venta-de-1-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","las condes","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","163","152","3","2","1","1","0","12400","https://www.portalinmobiliario.com/mlc-542321148-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","penalolen","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","127","116","3","2","1","1","1","8100","https://www.portalinmobiliario.com/venta/departamento/penalolen-metropolitana/5795887-amplitud-confort-conectividad-barrio-en-pleno-penalolen-uda"
"portal inmobiliario","rm","colina","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","99","87","2","2","1","1","1","7450","https://www.portalinmobiliario.com/mlc-542548050-departamento-en-venta-de-2-dorm-en-colina-_jm"
"portal inmobiliario","rm","la reina","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","320","250","5","4","1","1","1","15800","https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5792053-estupendo-5-dormitorios-2-sala-de-estar-servicios-4-estacionamientos-piscina-gimnasio-uda"
"portal inmobiliario","rm","vitacura","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","143","114","3","2","1","1","1","11500","https://www.portalinmobiliario.com/mlc-542705468-departamento-en-venta-de-3-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","macul","25/08/2020","aparment","nueva","-16","-16","-16","-16","-16","Y","30","29","1","1","1","1","1","1894","https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/7768-accion-vespucio-nva"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","50","50","2","2","0","1","1","2951","https://www.portalinmobiliario.com/mlc-542679942-hermoso-departamento-en-barrio-universitario-santiago-_jm"
"portal inmobiliario","rm","nunoa","22/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","61","60","2","2","0","0","0","6290","https://www.portalinmobiliario.com/mlc-542258569-departamento-en-venta-de-2-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","santiago","22/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","22","22","1","1","0","0","0","1850","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5789434-studio-av-matta-esquina-vicuna-mackenna-uda"
"portal inmobiliario","rm","santiago","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","34","34","1","1","1","0","1","2107","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/3589287-santa-rosa-porvenir-uda"
"portal inmobiliario","rm","nunoa","23/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","61","60","2","2","0","0","0","6150","https://www.portalinmobiliario.com/mlc-542314380-departamento-en-venta-de-2-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","79","3","2","1","1","0","6200","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5796248-cercano-a-parque-bustamante-uda"
"portal inmobiliario","rm","el bosque","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","52","3","1","1","1","1","1900","https://www.portalinmobiliario.com/venta/departamento/el-bosque-metropolitana/5794586-gran-avenida-jose-miguel-carrera-13248-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","76","64","2","2","1","1","1","7100","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5793270-tizianometro-hernando-de-magallanes-uda"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","57","2","2","1","0","1","3300","https://www.portalinmobiliario.com/mlc-542682165-departamento-metro-santa-isabel-_jm"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","46","38","1","1","1","1","1","4350","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5791984-pocuro-los-leones-c_278427-uda"
"portal inmobiliario","rm","lo barnechea","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","350","274","4","4","1","1","1","19990","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5796165-cercano-a-laguna-de-lo-barnechea-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","130000","-16","N","110","100","3","2","1","1","0","6944","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5785111-holanda-san-pio-x-uda"
"portal inmobiliario","rm","santiago","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","54","52","2","2","1","0","1","2760","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/3591747-santa-rosa-porvenir-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","112","96","2","2","1","1","0","8990","https://www.portalinmobiliario.com/mlc-542322902-departamento-en-venta-de-2-dorm-en-providencia-_jm"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","58","51","1","1","1","1","0","2951","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5782504-santo-domingo-teatinos-uda"
"portal inmobiliario","rm","quilicura","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","48","45","3","1","1","0","0","1628","https://www.portalinmobiliario.com/venta/departamento/quilicura-metropolitana/5794180-pedro-riveros-1583-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","80","65","2","2","0","1","0","6000","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5791306-providencia-tobalaba-c_277572-uda"
"portal inmobiliario","rm","la florida","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","52","52","3","2","0","0","0","1840","https://www.portalinmobiliario.com/mlc-542331949-departamento-en-venta-de-3-dorm-en-la-florida-_jm"
"portal inmobiliario","rm","estacion central","22/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","24","22","1","1","1","0","0","2118","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5789335-venta-home-studio-nuevos-metro-san-alberto-hurtado-uda"
"portal inmobiliario","rm","san ramon","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","4","2","0","0","0","1215","https://www.portalinmobiliario.com/venta/departamento/san-ramon-metropolitana/5793153-santa-rosa-con-vespucio-uda"
"portal inmobiliario","rm","vitacura","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","220","180","4","4","1","1","1","15500","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5305706-el-arcangel-las-hualtatas-remodelado-uda"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","nueva","-16","-16","-16","-16","-16","N","96","73","3","2","1","1","0","11640","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9693-alicia-nva"
"portal inmobiliario","rm","lo barnechea","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","115","89","2","3","1","1","1","12690","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5792061-av-la-dehesaalbert-le-blanc-c_278495-uda"
"portal inmobiliario","rm","las condes","23/08/2020","aparment","usada","14","Done","-16","-16","-16","N","138","123","3","3","0","1","1","10150","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5790391-noruega-oportunidad-uda"
"portal inmobiliario","rm","recoleta","22/08/2020","aparment","usada","40","Done","-16","-16","-16","N","75","70","3","2","1","0","0","4200","https://www.portalinmobiliario.com/venta/departamento/recoleta-metropolitana/5789422-de-la-galaxia-1211-uda"
"portal inmobiliario","rm","providencia","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","91","84","2","2","1","0","1","7750","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5796232-los-leones-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","170","150","3","3","0","1","0","12350","https://www.portalinmobiliario.com/mlc-542542184-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","santiago","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","182","4","2","2","1","1","12700","https://www.portalinmobiliario.com/mlc-542393928-departamento-en-venta-mall-alto-las-condes-_jm"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","110000","-16","N","70","70","2","2","1","1","1","5729","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5791718-diagonal-oriente-1574-uda"
"portal inmobiliario","rm","la florida","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","2","2","1","1","0","3298","https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5794844-metro-mirador-metro-bellavista-florida-avda-vicuna-mackenna-poniente-uda"
"portal inmobiliario","rm","vitacura","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","180","160","5","4","1","1","0","13700","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5043982-parque-arauco-colegio-aleman-uda"
"portal inmobiliario","rm","providencia","22/08/2020","aparment","usada","-16","disponible","-16","83990","-16","N","93","90","3","2","1","1","0","6200","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5612451-carlos-antunez-1867-uda"
"portal inmobiliario","rm","nunoa","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","80","3","1","0","1","0","5104","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5790755-mrhamburgopucara-uda"
"portal inmobiliario","rm","providencia","24/08/2020","aparment","usada","-16","disponible","-16","32000","-16","N","147","128","4","2","1","1","0","13150","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5792666-rafael-canas-metro-salvador-uda"
"portal inmobiliario","rm","lo barnechea","24/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","250","145","3","4","1","1","1","19500","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5791145-la-dehesa-central-c_275309-uda"
"portal inmobiliario","rm","nunoa","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","155","113","3","3","0","1","1","10800","https://www.portalinmobiliario.com/mlc-542561723-departamento-en-venta-de-3-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","47","39","1","1","1","1","1","4350","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5794200-dario-urzuaricardo-lyonexcelente-inversion-uda"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","45","41","1","1","1","1","0","3545","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5793931-santo-domingo-metro-bellas-artes-se-reciben-ofertas-uda"
