Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
portal inmobiliario,rm,providencia,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,Y,87,73,2,2,1,1,0,7390,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/3879663-arriendo-departamento-providencia-avenida-francisco-bilbao-andacollo-pedro-de-valdivia-uda
portal inmobiliario,rm,san joaquin,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,78,74,3,2,0,0,1,3593,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5761510-amplio-y-acogedor-metro-nuble-uda
portal inmobiliario,rm,independencia,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,52,52,2,1,0,0,1,2350,https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/5758632-av-independencia-metro-hospitales-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,140,108,3,3,0,1,0,15000,https://www.portalinmobiliario.com/mlc-540255338-americo-vespucio-metro-escuela-militar-_jm
portal inmobiliario,rm,santiago,2020-08-06,aparment,usada,72,Done,-16,-16,-16,N,98,96,3,2,1,0,0,5381,https://www.portalinmobiliario.com/mlc-540234875-san-martin-huerfanos-metro-santa-ana-_jm
portal inmobiliario,rm,santiago,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,62,55,1,2,1,1,0,3850,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5758628-amunategui-san-martin-uda
portal inmobiliario,rm,las condes,2020-08-04,aparment,usada,-16,disponible,-16,-16,-16,N,165,140,3,2,1,1,1,11500,https://www.portalinmobiliario.com/mlc-539765430-departamento-en-venta-de-3-dorm-en-las-condes-_jm
portal inmobiliario,rm,nunoa,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,85,85,3,2,1,1,0,5520,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5757228-avenida-sucre-1960-uda
portal inmobiliario,rm,la florida,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,42,42,2,1,1,1,0,1041,https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5758260-paseo-las-mandarinas-3720-uda
portal inmobiliario,rm,la cisterna,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,47,47,2,1,0,0,0,2647,https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/5762566-general-freire-uda
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,220,165,3,4,0,1,0,11284,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5150380-sector-presidente-riesco-el-golf-uda
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,130,120,4,3,0,1,1,10500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4359590-metro-manquehue-sector-noruega-hermosa-vista-verde-calle-tranquila-uda
portal inmobiliario,rm,lo prado,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,44,44,2,1,0,0,0,2777,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762687-santa-petronila-uda
portal inmobiliario,rm,nunoa,2020-08-07,aparment,usada,10,Done,-16,-16,-16,N,69,59,2,2,1,1,1,5600,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5762101-celerino-pereira-tobalaba-uda
portal inmobiliario,rm,estacion central,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,32,32,1,1,0,0,0,2099,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762697-general-amengual-uda
portal inmobiliario,rm,nunoa,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,40,37,1,1,1,1,1,3500,https://www.portalinmobiliario.com/mlc-540424112-departamento-en-venta-de-1-dorm-en-nunoa-_jm
portal inmobiliario,rm,nunoa,2020-08-06,aparment,usada,-16,disponible,-16,40000,-16,N,80,80,3,1,1,1,0,5138,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5760775-pucara-5355-uda
portal inmobiliario,rm,lo barnechea,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,95,90,3,3,0,1,1,7000,https://www.portalinmobiliario.com/mlc-540229064-dehesa-central-_jm
portal inmobiliario,rm,providencia,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,120,120,3,2,1,1,0,6980,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5757510-ricardo-lyoncarlos-antunez-uda
portal inmobiliario,rm,nunoa,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,53,47,2,1,1,1,1,4950,https://www.portalinmobiliario.com/mlc-540017209-departamento-en-venta-de-2-dorm-en-nunoa-_jm
portal inmobiliario,rm,providencia,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,82,72,2,2,1,1,0,6400,https://www.portalinmobiliario.com/mlc-539810179-las-dalias-2650-providencia-chile-_jm
portal inmobiliario,rm,vitacura,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,99,81,2,3,0,0,1,13746,https://www.portalinmobiliario.com/mlc-540039009-departamento-en-venta-de-2-dorm-en-vitacura-_jm
portal inmobiliario,rm,nunoa,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,41,38,1,1,1,0,1,3600,https://www.portalinmobiliario.com/mlc-540026892-irarrazaval-augusto-villanueva-metro-villa-frei-_jm
portal inmobiliario,rm,nunoa,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,44,39,1,1,1,1,1,3448,https://www.portalinmobiliario.com/mlc-539780311-departamento-en-venta-de-1-dorm-en-nunoa-_jm
portal inmobiliario,rm,lo prado,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,27,27,1,1,0,0,0,1799,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762638-santa-petronila-uda
portal inmobiliario,rm,las condes,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,80,76,2,2,1,1,1,7100,https://www.portalinmobiliario.com/mlc-540263859-alonso-de-cordova-_jm
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,175,139,4,4,1,1,0,14700,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5762837-francisco-asis-2400-uda
portal inmobiliario,rm,vitacura,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,120,120,3,2,1,1,0,9200,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/4873636-en-venta-vida-de-barrio-remodelado-paul-claudel-vitacura-uda
portal inmobiliario,rm,las condes,2020-08-07,aparment,usada,22,Done,-16,-16,-16,N,79,70,2,2,1,1,1,6600,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5762434-el-golf-uda
portal inmobiliario,rm,las condes,2020-08-05,aparment,usada,-16,disponible,-16,-16,-16,N,77,62,2,2,1,1,0,5208,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5758462--oportunidad-vasco-de-gama-patio-propio-y-estacionmiento-uda
portal inmobiliario,rm,nunoa,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,100,90,3,3,1,1,1,8367,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5761968-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda
portal inmobiliario,rm,providencia,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,69,69,2,2,1,1,0,5555,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5754702-luis-amundsen-2165-departamento-210-uda
portal inmobiliario,rm,san miguel,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,80,80,2,1,0,0,0,3034,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5762745-san-diego-uda
portal inmobiliario,rm,santiago,2020-08-06,aparment,usada,-16,disponible,-16,-16,-16,N,46,44,2,1,1,1,1,2790,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5761064-vicuna-mackena-uda
portal inmobiliario,rm,estacion central,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,Y,30,30,1,1,0,0,0,1813,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5762706-buzo-sobenes-uda
portal inmobiliario,rm,vitacura,2020-08-07,aparment,usada,-16,disponible,-16,-16,-16,N,132,121,2,3,0,1,1,10900,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5342773-dpto-casi-nuevo-francisco-de-riveros-vespucio-norte-club-de-polo-jardin-del-este-uda
portal inmobiliario,rm,nunoa,2020-08-07,aparment,usada,-16,disponible,-16,86000,-16,N,91,76,3,2,1,1,1,5790,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5762294-jose-pedro-alessandri-juan-gomez-millas-uda
