Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","las condes","18/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","135","128","4","3","2","1","1","10450","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724811-los-militares-alonso-de-cordova-uda"
"portal inmobiliario","rm","macul","15/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","83","83","3","2","1","1","1","4000","https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5720555-av-macul-uda"
"portal inmobiliario","rm","las condes","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","160","130","2","3","0","0","0","9500","https://www.portalinmobiliario.com/mlc-536957886-departamento-en-venta-de-2-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","santiago","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","32","32","1","1","0","1","1","2090","https://www.portalinmobiliario.com/mlc-537546988-departamento-en-venta-de-1-dorm-en-santiago-_jm"
"portal inmobiliario","rm","estacion central","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","45","45","2","1","1","1","1","2465","https://www.portalinmobiliario.com/mlc-537341512-radal-0102-santiago-estacion-central-chile-_jm"
"portal inmobiliario","rm","la florida","19/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","50","48","2","1","1","0","1","2218","https://www.portalinmobiliario.com/mlc-537313224-departamento-en-venta-de-2-dorm-en-la-florida-_jm"
"portal inmobiliario","rm","santiago","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","1","0","1","1985","https://www.portalinmobiliario.com/mlc-537036838-departamento-en-venta-de-1-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","nunoa","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","35","35","1","1","1","1","1","3600","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726502-departamento-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","-16","32","1","1","1","1","1","4700","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726363-avda-las-condes-apoquindo-c_259726-uda"
"portal inmobiliario","rm","las condes","20/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","300","150","2","3","2","1","1","18500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726192-penthouse-las-condes-2d-gran-terraza-metro-uda"
"portal inmobiliario","rm","santiago","17/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","37","37","1","1","0","0","1","2000","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5616824-tarapaca-uda"
