Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","independencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","0","1815","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5746402-hipodromo-chilepablo-urzua-uda"
"portal inmobiliario","rm","la florida","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","80","76","3","2","1","1","1","4390","https://www.portalinmobiliario.com/mlc-539002222-departamento-en-venta-de-3-dormitorios-en-la-florida-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","400","320","6","6","1","1","1","19900","https://www.portalinmobiliario.com/mlc-538998283-departamento-en-venta-de-6-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","83","74","2","2","1","1","1","7900","https://www.portalinmobiliario.com/mlc-538998807-departamento-en-venta-de-2-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","95","84","3","2","1","1","1","7638","https://www.portalinmobiliario.com/mlc-538999462-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","132","126","3","3","1","1","0","10950","https://www.portalinmobiliario.com/mlc-539188576-av-santa-maria-metro-salvador-estilo-frances-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","125","110","4","3","1","0","0","8900","https://www.portalinmobiliario.com/mlc-539003220-departamento-en-venta-de-4-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","la florida","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","37","34","1","1","0","0","1","2600","https://www.portalinmobiliario.com/mlc-539001610-departamento-en-venta-de-1-dormitorio-en-la-florida-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","44","44","2","1","0","1","0","2658","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749539-buzo-sobenes-uda"
"portal inmobiliario","rm","recoleta","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","3","1","0","0","0","2013","https://www.portalinmobiliario.com/mlc-539001834-departamento-en-venta-de-3-dormitorios-en-recoleta-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","31","31","1","1","0","1","0","1822","https://www.portalinmobiliario.com/mlc-539031859-departamento-en-venta-de-1-dormitorio-en-santiago-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","58","55","2","2","0","1","1","3055","https://www.portalinmobiliario.com/mlc-539014165-morande-metro-plaza-de-armas-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","105","92","3","3","1","1","0","8450","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5747451-apumanque-metro-manquehue-plaza-del-inca-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","92","82","3","2","1","1","0","7717","https://www.portalinmobiliario.com/mlc-539002033-departamento-en-venta-de-3-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","50000","-16","N","39","35","1","1","1","1","1","2638","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5747898-blanco-encalada-av-ejercito-uda"
"portal inmobiliario","rm","las condes","29/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","148","140","4","4","1","1","1","9322","https://www.portalinmobiliario.com/mlc-538874822-martin-de-zamora-5776-las-condes-region-metropolitana-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","88","79","3","2","1","1","0","4444","https://www.portalinmobiliario.com/mlc-538999383-departamento-en-venta-de-3-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","puente alto","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","48","48","3","1","0","1","0","1909","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749335-la-portada-uda"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","85","76","3","2","1","1","1","6100","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5748918-av-holanda-simon-bolivar-uda"
"portal inmobiliario","rm","vitacura","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","144","130","4","4","1","1","1","11900","https://www.portalinmobiliario.com/mlc-539187601-el-manantial-vitacura-tabancura-_jm"
"portal inmobiliario","rm","lo barnechea","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","170","140","3","3","2","1","1","11900","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5748351-departamento-a-pasos-del-portal-la-dehesa-buenos-accesos-uda"
"portal inmobiliario","rm","san miguel","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","54","51","3","2","0","0","0","2460","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5748444-metro-lo-ovalle-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","92","82","3","3","1","1","0","7700","https://www.portalinmobiliario.com/mlc-538997674-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","108","80","1","2","1","1","0","8900","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5746379-duplex-con-patio-uda"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","186","148","4","4","0","1","0","13600","https://www.portalinmobiliario.com/mlc-538998464-departamento-en-venta-de-4-dormitorios-en-vitacura-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","32","32","1","1","0","0","0","2100","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749618-general-amengual-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","96","3","2","0","0","0","7200","https://www.portalinmobiliario.com/mlc-539002356-departamento-en-venta-de-3-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","28","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749592-las-rejas-norte-uda"
"portal inmobiliario","rm","macul","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","32","28","1","1","1","1","1","1900","https://www.portalinmobiliario.com/mlc-539000891-departamento-en-venta-de-1-dormitorio-en-macul-_jm"
"portal inmobiliario","rm","estacion central","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","20","20","1","1","1","1","1","1400","https://www.portalinmobiliario.com/mlc-539003144-departamento-en-venta-de-1-dormitorio-en-estacion-central-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","88","83","3","2","1","1","0","7800","https://www.portalinmobiliario.com/mlc-539019200-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","28","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749590-las-rejas-norte-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","68","59","2","2","1","1","1","4790","https://www.portalinmobiliario.com/mlc-539001063-departamento-en-venta-de-2-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","39","33","1","1","1","0","1","4150","https://www.portalinmobiliario.com/mlc-538999396-departamento-en-venta-de-1-dormitorio-en-providencia-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","70","70","3","2","0","1","0","3576","https://www.portalinmobiliario.com/mlc-539001435-departamento-en-venta-de-3-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","128","113","3","3","1","1","1","10700","https://www.portalinmobiliario.com/mlc-539033987-departamento-en-venta-de-3-dormitorios-en-vitacura-_jm"
"portal inmobiliario","rm","providencia","29/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","135","134","4","3","1","1","0","10600","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5745789-lyon-entre-eliodoro-yanez-y-carlos-antunez-uda"
"portal inmobiliario","rm","la florida","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","50","48","2","1","1","0","1","2218","https://www.portalinmobiliario.com/mlc-539003124-departamento-en-venta-de-2-dormitorios-en-la-florida-_jm"
"portal inmobiliario","rm","lo barnechea","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","202","142","3","3","0","1","1","13690","https://www.portalinmobiliario.com/mlc-538998290-departamento-en-venta-de-3-dormitorios-en-lo-barnechea-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","90","1","2","1","0","1","10500","https://www.portalinmobiliario.com/mlc-539009436-departamento-en-venta-de-1-dormitorio-en-vitacura-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","52","47","2","2","1","1","0","3600","https://www.portalinmobiliario.com/mlc-539001763-departamento-en-venta-de-2-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","san miguel","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","99","93","3","2","1","1","1","5450","https://www.portalinmobiliario.com/mlc-539160888-departamento-en-venta-de-3-dorm-en-san-miguel-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","22","22","1","1","0","0","1","1441","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749521-blanco-garces-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","76","2","2","1","1","1","6990","https://www.portalinmobiliario.com/mlc-538998059-departamento-en-venta-de-2-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","la florida","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","67","64","3","2","1","0","1","3729","https://www.portalinmobiliario.com/mlc-539002671-departamento-en-venta-de-3-dormitorios-en-la-florida-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","110","2","3","0","1","1","9200","https://www.portalinmobiliario.com/mlc-539032854-departamento-en-venta-de-2-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","44","40","1","1","1","1","1","3850","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5748664-manuel-montt-av-sucre-uda"
"portal inmobiliario","rm","independencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","42","40","2","1","1","1","0","1950","https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/5746086-avenida-independencia-733-uda"
"portal inmobiliario","rm","lo barnechea","29/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","89","85","3","2","1","0","0","6600","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5746041-el-colorado-el-colorado-region-metropo-uda"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","82","2","1","2","1","1","7500","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5748789-silvina-hurtado-antonio-varas-uda"
"portal inmobiliario","rm","san miguel","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","54","2","2","1","1","1","3285","https://www.portalinmobiliario.com/mlc-539187970-walker-martinez-metro-ciudad-del-nino-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","135","120","3","3","1","1","1","9490","https://www.portalinmobiliario.com/mlc-538998425-departamento-en-venta-de-3-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","30","30","1","1","1","0","1","1950","https://www.portalinmobiliario.com/mlc-539001712-departamento-en-venta-de-1-dormitorio-en-santiago-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","74","70","3","2","1","1","1","4650","https://www.portalinmobiliario.com/mlc-539020651-departamento-en-venta-de-3-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","162","145","4","4","1","1","1","11900","https://www.portalinmobiliario.com/mlc-539003342-departamento-en-venta-de-4-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","san miguel","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","72","65","2","2","1","1","0","3472","https://www.portalinmobiliario.com/mlc-539013372-metro-san-miguel-est-y-bod-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","95","3","2","1","1","0","6600","https://www.portalinmobiliario.com/mlc-539013255-manquehue-oportunidad-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","45","43","2","2","0","1","1","2755","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5747304-eleuterio-ramirez-san-francisco-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","78","78","2","2","1","1","0","5400","https://www.portalinmobiliario.com/mlc-539000849-departamento-en-venta-de-2-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","78","71","3","2","1","1","1","6279","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5742037-arturo-medina-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","56","48","2","2","2","1","1","2913","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5746693-oportunidad-para-inversion-o-vivir-2-estacionamientos-1-bodega-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","96","91","3","2","0","1","0","5500","https://www.portalinmobiliario.com/mlc-539000556-departamento-en-venta-de-3-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","san miguel","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","87","87","3","2","1","0","0","3298","https://www.portalinmobiliario.com/mlc-539013104-metro-san-miguel-con-estacionamiento-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","61","58","2","2","0","1","1","2777","https://www.portalinmobiliario.com/mlc-539013206-marin-bodega-y-cocina-cerrada-_jm"
"portal inmobiliario","rm","la granja","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","48","46","2","1","1","1","1","2280","https://www.portalinmobiliario.com/mlc-539032031-departamento-en-venta-de-2-dormitorios-en-la-granja-_jm"
"portal inmobiliario","rm","lo barnechea","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","190","140","3","3","0","0","0","14100","https://www.portalinmobiliario.com/mlc-539033607-departamento-en-venta-de-3-dormitorios-en-lo-barnechea-_jm"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","140","120","2","2","1","1","1","10200","https://www.portalinmobiliario.com/mlc-539180080-los-alpes-cristobal-colon-metro-manquehue-_jm"
"portal inmobiliario","rm","lo barnechea","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","100","83","2","2","2","1","1","7900","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5747442-cercano-a-fernandez-concha-las-condes-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","108","100","3","3","1","1","0","6900","https://www.portalinmobiliario.com/mlc-539000841-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","48","46","2","1","1","0","1","3385","https://www.portalinmobiliario.com/mlc-539000510-departamento-en-venta-de-2-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","nunoa","29/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","65","60","2","2","1","1","1","4965","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5745919-irarrazaval-gral-gorostiaga-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","150","135","4","3","1","1","1","11980","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5746250-noruega-los-militares-uda"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","43","43","2","1","0","0","0","2658","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749543-buzo-sobenes-uda"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","87","79","3","3","0","1","1","8000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5749784-sebastian-elcano-las-condes-region-met-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","77","77","2","2","1","1","1","7500","https://www.portalinmobiliario.com/mlc-538999887-departamento-en-venta-de-2-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","santiago","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","44","43","2","1","1","1","1","2800","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5750080-condor-san-diego-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","47","42","1","1","1","0","1","3238","https://www.portalinmobiliario.com/mlc-539003127-departamento-en-venta-de-1-dormitorio-en-nunoa-_jm"
"portal inmobiliario","rm","estacion central","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","20","20","1","1","1","1","1","1400","https://www.portalinmobiliario.com/mlc-539003152-departamento-en-venta-de-1-dormitorio-en-estacion-central-_jm"
"portal inmobiliario","rm","independencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","0","1815","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5746416-hipodromo-chilepablo-urzua-uda"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","95","3","2","1","1","1","8900","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5634451-antonio-varas-diagonal-oriente-dos-es-uda"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","49","49","1","1","0","1","1","3500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5748992-con-bodega-incluida-irarrazaval-metro-nunoa-uda"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","220","200","5","5","1","1","0","14500","https://www.portalinmobiliario.com/mlc-539000812-departamento-en-venta-de-5-dormitorios-en-vitacura-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","183","154","2","2","0","0","0","18665","https://www.portalinmobiliario.com/mlc-539033738-departamento-en-venta-de-2-dormitorios-en-vitacura-_jm"
"portal inmobiliario","rm","lo barnechea","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","179","154","4","4","0","0","1","16668","https://www.portalinmobiliario.com/mlc-539033529-departamento-en-venta-de-4-dormitorios-en-lo-barnechea-_jm"
"portal inmobiliario","rm","lo prado","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","29","29","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749572-santa-petronila-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","54","2","2","1","0","0","6990","https://www.portalinmobiliario.com/mlc-538999105-departamento-en-venta-de-2-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","33","33","1","1","0","0","0","2105","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749626-general-amengual-uda"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","28","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749591-las-rejas-norte-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","108","55","2","2","1","0","0","3200","https://www.portalinmobiliario.com/mlc-539001695-departamento-en-venta-de-2-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","93","84","2","2","1","1","1","6100","https://www.portalinmobiliario.com/mlc-539032061-departamento-en-venta-de-2-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","92","92","3","2","1","1","1","6250","https://www.portalinmobiliario.com/mlc-539002291-departamento-en-venta-de-3-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","huechuraba","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","95","3","2","1","1","1","5100","https://www.portalinmobiliario.com/mlc-538999827-departamento-en-venta-de-3-dormitorios-en-huechuraba-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","178","148","3","3","1","1","1","17990","https://www.portalinmobiliario.com/mlc-539019153-departamento-en-venta-de-3-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","47","47","2","1","0","0","0","2747","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5750164-general-amengual-uda"
"portal inmobiliario","rm","independencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","0","1815","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5746404-hipodromo-chilepablo-urzua-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","96","90","3","2","1","1","0","6770","https://www.portalinmobiliario.com/mlc-539013393-domingo-bondi-dos-estacionamientos-_jm"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","67","63","2","2","1","1","1","4690","https://www.portalinmobiliario.com/mlc-539170555-irarrazaval-juan-moya-morales-metro-villa-frei-_jm"
"portal inmobiliario","rm","maipu","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","52","52","2","2","1","0","0","6000","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5746829-camino-la-la-paloma-uda"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","130","128","3","3","2","1","1","10600","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5748647-oscar-tenhann-mario-gonzalez-uda"
"portal inmobiliario","rm","lo barnechea","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","166","139","3","3","1","0","0","13900","https://www.portalinmobiliario.com/mlc-539005024-la-dehesa-el-espino-_jm"
"portal inmobiliario","rm","la reina","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","84","80","2","2","0","1","0","6006","https://www.portalinmobiliario.com/mlc-539032013-departamento-en-venta-de-2-dormitorios-en-la-reina-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","92","3","3","1","1","1","8500","https://www.portalinmobiliario.com/mlc-539017371-departamento-en-venta-de-3-dorm-en-nunoa-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","27","27","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749612-las-rejas-norte-uda"
"portal inmobiliario","rm","recoleta","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","69","69","3","1","0","0","0","1944","https://www.portalinmobiliario.com/mlc-539002180-departamento-en-venta-de-3-dormitorios-en-recoleta-_jm"
"portal inmobiliario","rm","independencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","50","2","1","1","1","1","2680","https://www.portalinmobiliario.com/mlc-539001832-departamento-en-venta-de-2-dormitorios-en-independencia-_jm"
