SnapDate,Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,Sector,SizeGroup,MtTot,MtUtil,MtTotInUtilPerc,Bdroom,Bath,Balcony,Parking,Storage,Pool,PriceUF,UFxMt2,Value,Score,Link
20200723,portal inmobiliario,rm,providencia,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,150TO160,170,159,7.0,3,3,1.0,2,1,0,12500,79.0,3308.0,264,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5724801-metro-tobalaba-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,200,180,11.0,3,2,1.0,1,1,1,18000,100.0,3243.0,180,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5726010-arturo-ureta-las-hualtatas-c_259018-uda
20200723,portal inmobiliario,rm,providencia,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,90,76,18.0,2,2,1.0,1,1,1,8900,117.0,1244.0,139,https://www.portalinmobiliario.com/mlc-537240898-departamento-en-venta-de-2-dorm-en-providencia-_jm
20200723,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,112,103,9.0,3,3,1.0,1,1,0,13566,132.0,1998.0,147,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5732716-vitacura-nuevos-123-d-uda
20200723,portal inmobiliario,rm,nunoa,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,74,74,0.0,2,2,0.0,1,1,1,5000,68.0,1036.0,207,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5729994-departamento-montenegro-con-estacionamiento-y-bodega-uda
20200723,portal inmobiliario,rm,lo barnechea,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,90,76,18.0,3,2,1.0,0,0,0,11297,149.0,1040.0,92,https://www.portalinmobiliario.com/mlc-537042437-departamento-en-venta-de-3-dorm-en-lo-barnechea-_jm
20200723,portal inmobiliario,rm,estacion central,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,39,39,0.0,2,1,0.0,0,0,0,2474,63.0,263.0,106,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5728102-general-amengual-uda
20200723,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,70,70,0.0,2,2,0.0,1,1,0,6400,91.0,997.0,155,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5731322-manquehue-norte-apoquindo-uda
20200723,portal inmobiliario,rm,maipu,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,60,60,0.0,4,1,0.0,1,1,0,1388,23.0,795.0,572,https://www.portalinmobiliario.com/venta/departamento/maipu-metropolitana/5724866-glorias-navales-suecia-uda
20200723,portal inmobiliario,rm,lo barnechea,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,180TO190,231,187,24.0,3,3,1.0,0,1,1,22500,120.0,3324.0,147,https://www.portalinmobiliario.com/mlc-537222850-departamento-en-venta-de-3-dorm-en-lo-barnechea-_jm
20200723,portal inmobiliario,rm,las condes,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,78,78,0.0,3,2,0.0,1,1,0,7400,95.0,1267.0,171,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5729587-las-malvas-280-departamento-1301-uda
20200723,portal inmobiliario,rm,estacion central,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,33,33,0.0,1,1,0.0,0,0,0,2105,64.0,156.0,74,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5730616-general-amengual-uda
20200723,portal inmobiliario,rm,lo barnechea,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,190TO2H,339,200,70.0,4,4,1.0,3,1,1,18000,90.0,6326.0,351,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5727797-santiago-college-mall-vivo-los-trapenses-uda
20200723,portal inmobiliario,rm,providencia,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,94,84,12.0,2,2,1.0,1,1,0,6200,74.0,1298.0,209,https://www.portalinmobiliario.com/mlc-537309790-avenida-pedro-de-valdivia-1953-providencia-chile-_jm
20200723,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,218,87,151.0,3,2,1.0,0,1,0,9365,108.0,2021.0,215,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726917-simon-bolivarholanda-c_260024-uda
20200723,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,50,45,11.0,1,1,1.0,1,1,0,3500,78.0,470.0,134,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726912-condellirarrazaval-c_260013-uda
20200723,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,105,95,11.0,3,2,1.0,1,1,1,9893,104.0,1707.0,172,https://www.portalinmobiliario.com/mlc-537037475-mall-sport-_jm
20200723,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,139,120,16.0,3,3,1.0,1,0,1,13100,109.0,2328.0,177,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5334961-pocuro-holanda-roberto-del-rio-uda
20200723,portal inmobiliario,rm,estacion central,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,38,36,6.0,1,1,1.0,1,1,1,2400,67.0,303.0,126,https://www.portalinmobiliario.com/mlc-537798895-maria-rozas-velazquez-av-ecuador-metro-las-rejas-_jm
20200723,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,59,59,0.0,2,1,0.0,1,1,0,6742,114.0,722.0,107,https://www.portalinmobiliario.com/mlc-537557741-departamento-en-venta-de-2-dorm-en-las-condes-_jm
20200723,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,57,54,6.0,1,1,1.0,0,1,1,4566,85.0,496.0,108,https://www.portalinmobiliario.com/mlc-537030586-departamento-en-venta-de-1-dorm-en-nunoa-_jm
20200723,portal inmobiliario,rm,santiago,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,80TO90,45,45,0.0,2,1,0.0,1,1,0,2000,44.0,517.0,258,https://www.portalinmobiliario.com/mlc-537951573-departamento-en-venta-de-2-dorm-en-santiago-_jm
20200723,portal inmobiliario,rm,vitacura,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,2HTO250,230,210,10.0,5,3,1.0,1,1,1,19500,93.0,5068.0,259,https://www.portalinmobiliario.com/mlc-537039256-arturo-matte-_jm
20200723,portal inmobiliario,rm,providencia,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,88,88,0.0,2,2,0.0,1,1,0,6250,71.0,1254.0,200,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5725269-metro-francisco-bilbao-uda
20200723,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,84,54,56.0,2,2,1.0,1,1,0,7950,147.0,973.0,122,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5731871-metro-colon-duplex-increible-uda
20200723,portal inmobiliario,rm,lo prado,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,42,40,5.0,2,1,1.0,1,0,1,2197,55.0,377.0,171,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723586-sta-petronila-uda
20200723,portal inmobiliario,rm,maipu,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,96,86,12.0,3,2,1.0,1,1,1,4500,52.0,1282.0,284,https://www.portalinmobiliario.com/venta/departamento/maipu-metropolitana/5728179-inversion-asegurada-av-americo-vespucio-maipu-uda
20200723,portal inmobiliario,rm,quinta normal,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,52,50,4.0,3,1,1.0,0,0,1,1950,39.0,495.0,253,https://www.portalinmobiliario.com/mlc-537211168-departamento-en-venta-de-3-dorm-en-quinta-normal-_jm
20200723,portal inmobiliario,rm,la florida,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,66,66,0.0,3,2,0.0,1,1,1,3290,50.0,957.0,290,https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5725350-mall-plaza-vespucio-uda
20200723,portal inmobiliario,rm,estacion central,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,43,43,0.0,2,1,0.0,0,0,0,2658,62.0,290.0,109,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723752-buzo-sobenes-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,134,126,6.0,4,3,1.0,0,1,1,10900,87.0,2551.0,234,https://www.portalinmobiliario.com/mlc-537039204-kennedy-las-tranqueras-_jm
20200723,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,LT30,30,28,7.0,1,1,1.0,0,0,0,2700,96.0,216.0,80,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726097-metro-nuble-c_259304-uda
20200723,portal inmobiliario,rm,providencia,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,52,48,8.0,2,2,1.0,1,1,1,4400,92.0,756.0,171,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5724657-venta-metro-salvador-2d-y-2b-estacionamiento-y-bodega-uda
20200723,portal inmobiliario,rm,lo barnechea,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,170TO180,220,180,22.0,3,3,1.0,3,1,1,17000,94.0,4067.0,239,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726946-valle-del-monasterio-3-dorms-servicios-sala-estar-3-estacionamientos-uda
20200723,portal inmobiliario,rm,estacion central,2020-07-22,aparment,usada,-16,disponible,-16,30000,-16,N,1.0,80TO90,40,40,0.0,2,1,0.0,0,0,0,1900,48.0,270.0,142,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5732026-conde-del-maule-4364-departamento-1307-uda
20200723,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,140,110,27.0,3,3,1.0,1,1,1,9100,83.0,2348.0,258,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5727134-los-pozosh-de-magallanes-c_260111-uda
20200723,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,95,95,0.0,3,2,0.0,2,1,1,7500,79.0,1733.0,231,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726476-incluye-dos-estacionamientos-visviri-alonso-de-camargo-uda
20200723,portal inmobiliario,rm,vitacura,2020-01-23,aparment,nueva,-16,lanzamiento,2 semestre 2022,-16,-16,N,5.0,80TO90,155,53,192.0,3,3,1.0,1,1,1,8160,154.0,1805.0,221,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/8464-andes-tabancura-nva
20200723,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,85,77,10.0,2,2,1.0,1,1,1,7500,97.0,1223.0,163,https://www.portalinmobiliario.com/mlc-537039234-las-condes-_jm
20200723,portal inmobiliario,rm,vitacura,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,121,110,10.0,4,3,1.0,1,1,0,10200,93.0,2373.0,232,https://www.portalinmobiliario.com/mlc-537039162-rotonda-carol-urzua-_jm
20200723,portal inmobiliario,rm,vitacura,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,146,140,4.0,3,2,1.0,1,1,0,9800,70.0,2385.0,243,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5730926-paul-claudel-vista-club-de-golf-uda
20200723,portal inmobiliario,rm,santiago,2020-07-19,aparment,usada,-16,disponible,-16,70000,-16,N,4.0,80TO90,55,50,10.0,2,2,1.0,1,1,1,3200,64.0,754.0,235,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5725122-tarapaca-a-dos-cuadras-del-metro-universidad-de-chile-uda
20200723,portal inmobiliario,rm,lo prado,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,27,27,0.0,1,1,0.0,0,0,0,1799,67.0,128.0,71,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5730571-santa-petronila-uda
20200723,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,120,111,8.0,3,2,1.0,1,0,0,8625,78.0,1804.0,209,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726309-vital-apoquindo-c_259635-uda
20200723,portal inmobiliario,rm,santiago,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,80TO90,44,40,10.0,1,1,1.0,1,1,1,2800,70.0,436.0,155,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5730429-santa-isabel-176-uda
20200723,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,140TO150,165,150,10.0,3,3,1.0,2,1,0,14000,93.0,3159.0,225,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5732340-club-del-golf-inversionistascontrato-empresa-vigente-uda
20200723,portal inmobiliario,rm,las condes,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,165,130,27.0,3,3,1.0,2,1,1,14500,112.0,2988.0,206,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5732534-excelente-y-amplio-barrio-el-golf-metro-escuela-militar-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,285,175,63.0,3,3,1.0,3,1,0,19000,109.0,4763.0,250,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5731693-penthouse-jardin-del-este-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,159,139,14.0,3,3,1.0,2,1,1,15000,108.0,3050.0,203,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5732499-las-hualtatas-cercano-parque-arauco-uda
20200723,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO140,164,136,21.0,4,4,1.0,0,1,0,14500,107.0,3127.0,215,https://www.portalinmobiliario.com/mlc-537039217-avda-las-condesmall-sport-_jm
20200723,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,90TO100,120,95,26.0,3,2,1.0,1,1,0,9895,104.0,1758.0,177,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726863-el-golf-c_259961-uda
20200723,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,140,108,30.0,3,3,1.0,0,1,0,15000,139.0,2083.0,138,https://www.portalinmobiliario.com/mlc-537819481-americo-vespucio-metro-escuela-militar-_jm
20200723,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,130,119,9.0,3,2,1.0,1,1,0,11900,100.0,2066.0,173,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5726460-las-nievesel-litre-c_259919-uda
20200723,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,78,68,15.0,2,2,1.0,1,1,0,5400,79.0,1008.0,186,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5727221-av-chile-espana-437-a-pasos-plaza-nunoa-uda
20200723,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,130,128,2.0,3,3,1.0,2,1,1,10600,83.0,2672.0,252,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5723079-oscar-tenhann-mario-gonzalez-uda
20200723,portal inmobiliario,rm,la granja,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,35,35,0.0,3,1,0.0,0,0,0,1215,35.0,306.0,251,https://www.portalinmobiliario.com/venta/departamento/la-granja-metropolitana/5732001-isla-san-javier-8613-uda
20200723,portal inmobiliario,rm,santiago,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,87,87,0.0,3,2,0.0,1,1,1,4250,49.0,1392.0,327,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5728356-sector-avenida-espana-metro-ula-y-republica-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO120,130,117,11.0,3,3,1.0,1,1,0,10200,87.0,2291.0,224,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5726076-manquehue-clinica-alemana-c_259261-uda
20200723,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,83,75,11.0,3,2,1.0,1,1,1,6000,80.0,1290.0,215,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723930-jose-domingo-canas-uda
20200723,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,60,55,9.0,1,1,1.0,1,1,0,4190,76.0,612.0,146,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5731139-puerta-del-sol-uda
20200723,portal inmobiliario,rm,nunoa,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,98,90,9.0,3,2,1.0,0,1,1,7500,83.0,1398.0,186,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5731188-juan-enrique-concha-uda
20200723,portal inmobiliario,rm,santiago,2020-07-21,aparment,usada,12,Done,-16,-16,-16,N,4.0,80TO90,38,35,9.0,1,1,1.0,1,1,1,2500,71.0,380.0,152,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5730370-tucapel-jimenez-76-uda
20200723,portal inmobiliario,rm,santiago,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,42,42,0.0,2,1,0.0,1,1,0,2500,60.0,483.0,193,https://www.portalinmobiliario.com/mlc-537935718-departamento-en-venta-de-2-dorm-en-santiago-_jm
20200723,portal inmobiliario,rm,estacion central,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,28,28,0.0,1,1,0.0,0,0,0,1799,64.0,133.0,73,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5730604-las-rejas-norte-uda
20200723,portal inmobiliario,rm,quinta normal,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,49,47,4.0,3,1,1.0,1,0,0,1909,41.0,513.0,268,https://www.portalinmobiliario.com/mlc-537310137-departamento-en-venta-de-3-dorm-en-quinta-normal-_jm
20200723,portal inmobiliario,rm,independencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,39,33,18.0,1,1,1.0,1,0,0,2450,74.0,265.0,108,https://www.portalinmobiliario.com/mlc-537961432-sergio-roberto-livingstone-pohlhammer-1148-independencia-_jm
20200723,portal inmobiliario,rm,providencia,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,66,60,10.0,2,2,1.0,1,1,1,5800,97.0,951.0,163,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5723978-avenida-nueva-providencia-1372-uda
20200723,portal inmobiliario,rm,estacion central,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,30,30,0.0,1,1,0.0,0,0,1,1803,60.0,157.0,87,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723732-blanco-garces-uda
20200723,portal inmobiliario,rm,santiago,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,LT30,28,28,0.0,1,1,0.0,0,0,0,1789,64.0,196.0,109,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5723837-general-gana-uda
20200723,portal inmobiliario,rm,independencia,2020-01-23,aparment,nueva,-16,venta en verde,1 semestre 2021,-16,-16,N,2.0,LT30,73,30,143.0,3,2,1.0,1,1,0,2309,77.0,684.0,296,https://www.portalinmobiliario.com/venta/departamento/independencia-metropolitana/9006-edificio-santa-maria-nva
20200723,portal inmobiliario,rm,macul,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,61,61,0.0,2,2,0.0,0,1,1,3506,57.0,671.0,191,https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5728980-quilin-uda
20200723,portal inmobiliario,rm,las condes,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,120TO130,170,126,35.0,3,3,1.0,2,1,1,17500,139.0,2979.0,170,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724681-alsacia-el-golf-uda
20200723,portal inmobiliario,rm,providencia,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,176,176,0.0,4,4,0.0,0,0,0,9680,55.0,3476.0,359,https://www.portalinmobiliario.com/mlc-537817852-eliodoro-yanez-metro-salvador-_jm
20200723,portal inmobiliario,rm,santiago,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,75,72,4.0,3,2,1.0,0,1,1,4930,68.0,1097.0,222,https://www.portalinmobiliario.com/mlc-537040260-eleuterio-ramirez-_jm
20200723,portal inmobiliario,rm,las condes,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,170TO180,360,180,100.0,3,3,1.0,0,1,1,22500,125.0,4473.0,198,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4714949-gran-departamento-con-preciosa-vista-panoramica-terraza-de-180-m2-y-grandes-espacios-canta-gallo-uda
20200723,portal inmobiliario,rm,vitacura,2020-07-23,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,190,100,90.0,2,2,1.0,2,1,1,17000,170.0,2278.0,134,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5732750-nuevos-candelaria-goyenechea-3-unidades-uda
20200723,portal inmobiliario,rm,providencia,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,89,79,13.0,2,2,1.0,1,1,0,7490,95.0,1224.0,163,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5726888-los-leonesaguilucho-c_259982-uda
20200723,portal inmobiliario,rm,lo prado,2020-07-22,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,50,44,14.0,2,2,1.0,0,0,1,2444,56.0,452.0,184,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5730555-sta-petronila-uda
