SnapDate,Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,Sector,SizeGroup,MtTot,MtUtil,MtTotInUtilPerc,Bdroom,Bath,Balcony,Parking,Storage,Pool,PriceUF,UFxMt2,Value,Score,Link
20200721,portal inmobiliario,rm,nunoa,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,90TO100,100,100,0.0,2,2,0.0,1,1,0,5451,55.0,1350.0,247,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5720266-villaseca-750-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,150TO2H,181,166,9.0,4,5,1.0,0,0,0,17900,108.0,3827.0,213,https://www.portalinmobiliario.com/mlc-537511539-departamento-en-venta-de-4-dorm-en-las-condes-_jm
20200721,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,100,90,11.0,3,3,1.0,1,1,1,8367,93.0,1739.0,207,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5725974-nunoa-nuevos-2-3d-primeros-pisos-con-jardin-uda
20200721,portal inmobiliario,rm,santiago,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,65,60,8.0,2,1,1.0,1,0,1,4100,68.0,713.0,173,https://www.portalinmobiliario.com/mlc-537560865-departamento-en-venta-las-lomas-miravalle-_jm
20200721,portal inmobiliario,rm,santiago,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,80TO90,37,35,6.0,1,1,1.0,0,0,0,2150,61.0,268.0,124,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5728523-marcoleta-san-isidro-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,73,73,0.0,2,2,0.0,1,1,1,4652,64.0,1022.0,219,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5725285-miguel-claro-irarrazaval-uda
20200721,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,175,147,19.0,3,4,1.0,1,1,0,19869,135.0,3282.0,165,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5726063-vitacura-nuevos-123-d-uda
20200721,portal inmobiliario,rm,la florida,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,65,55,18.0,2,2,1.0,1,1,1,4050,74.0,767.0,189,https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5727943-departamento-nuevo-de-inmobiliaria-activa-walker-martinez-se-vende-promesa-uda
20200721,portal inmobiliario,rm,la florida,2020-07-16,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,70,70,0.0,3,1,0.0,1,1,0,2013,29.0,840.0,417,https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5721902-geronimo-de-alderete-vespucio-sur-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,90TO100,117,95,23.0,2,3,1.0,1,1,0,10590,111.0,1582.0,149,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726878-avda-el-tranque-la-dehesa-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,41,41,0.0,1,1,0.0,1,1,1,3600,88.0,410.0,113,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5724682-emilio-vaisse-av-irarrazaval-uda
20200721,portal inmobiliario,rm,las condes,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,110TO130,145,130,12.0,2,4,1.0,1,1,0,9500,73.0,2550.0,268,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5719763-carmencita-plaza-peru-uda
20200721,portal inmobiliario,rm,providencia,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,86,74,16.0,2,2,1.0,1,1,0,6500,88.0,1162.0,178,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5721313-barrio-italia-malaquias-concha-con-emilio-vaisse-uda
20200721,portal inmobiliario,rm,renca,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,48,48,0.0,3,1,0.0,1,1,0,1250,26.0,540.0,432,https://www.portalinmobiliario.com/venta/departamento/renca-metropolitana/5727720-rio-rahue-5179-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,75,75,0.0,3,2,0.0,1,1,1,4200,56.0,1200.0,285,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5725243-los-alerces-los-tres-antonios-uda
20200721,portal inmobiliario,rm,providencia,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,2HTO250,450,213,111.0,4,3,1.0,1,0,0,14000,66.0,6079.0,434,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5726386-los-leones-carlos-antunez-c_259778-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,112,81,38.0,3,2,1.0,1,1,1,6000,74.0,1541.0,256,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723931-montenegro-189-uda
20200721,portal inmobiliario,rm,vitacura,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,148,140,6.0,4,3,1.0,2,1,0,12750,91.0,3186.0,249,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5719417-parque-bicentenario-navidad-vitacura-kennedy-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,110TO130,114,112,2.0,4,3,1.0,1,1,0,6076,54.0,2256.0,371,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5725509-departamento-4-dormitorios-3-banos-metro-chile-espana-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-16,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,130TO150,260,140,86.0,3,3,1.0,1,0,1,15300,109.0,3149.0,205,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5722315-19924-el-tranque-penthouse-uda
20200721,portal inmobiliario,rm,santiago,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,36,34,6.0,1,1,1.0,0,0,1,2083,61.0,278.0,133,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5719559-santa-rosa-a-dos-cuadras-de-la-alameda-uda
20200721,portal inmobiliario,rm,providencia,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,-16,110,-16.0,3,3,0.0,0,0,0,8550,78.0,1039.0,121,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5725747-el-golf-surel-bosque-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,75,64,17.0,2,2,1.0,1,1,1,5398,84.0,991.0,183,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726958-cauquenesirarrazaval-c_260035-uda
20200721,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,2HTO250,-16,207,-16.0,3,4,0.0,1,1,1,22950,111.0,2577.0,112,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5726661-carolina-rabat-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,90TO100,123,100,23.0,3,2,1.0,1,1,1,10500,105.0,1883.0,179,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726239-n-sra-del-rosariolos-militar-c_259567-uda
20200721,portal inmobiliario,rm,santiago,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,LT30,28,28,0.0,1,1,0.0,1,1,0,1830,65.0,266.0,145,https://www.portalinmobiliario.com/mlc-537033941-departamento-en-venta-metro-irarrazaval-_jm
20200721,portal inmobiliario,rm,lo barnechea,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,90TO100,96,96,0.0,4,2,0.0,1,0,1,14650,153.0,1560.0,106,https://www.portalinmobiliario.com/mlc-537260876-departamento-de-lujo-en-centro-invernal-el-colorado-_jm
20200721,portal inmobiliario,rm,santiago,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,LT30,17,17,0.0,1,1,0.0,0,0,0,1400,82.0,119.0,85,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5726948-general-gana-1063-uda
20200721,portal inmobiliario,rm,las condes,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,130,130,0.0,4,3,0.0,1,1,1,10950,84.0,2697.0,246,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724616-venta-dep-de-3-dormitorios-cerca-parque-araucano-rosario-nortelos-militares-uda
20200721,portal inmobiliario,rm,providencia,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,144,114,26.0,3,3,1.0,2,1,1,12500,110.0,2614.0,209,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5723180-el-vergel-holanda-uda
20200721,portal inmobiliario,rm,quilicura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,46,45,2.0,3,1,1.0,1,0,0,1700,38.0,488.0,287,https://www.portalinmobiliario.com/venta/departamento/quilicura-metropolitana/5727091-pedro-riveros-uda
20200721,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,80TO90,90,80,12.0,2,2,1.0,1,1,1,8500,106.0,1281.0,150,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5723130-inversionistas-excelente-oportunidad-moderno-los-militares-rosario-norte-metro-manquehue-uda
20200721,portal inmobiliario,rm,las condes,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,129,112,15.0,4,3,1.0,1,1,0,11500,103.0,2465.0,214,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724494-noruega-uda
20200721,portal inmobiliario,rm,santiago,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,47,47,0.0,2,2,0.0,0,0,0,2600,55.0,517.0,198,https://www.portalinmobiliario.com/mlc-536690904-departamento-en-venta-de-2-dorm-en-santiago-_jm
20200721,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,69,61,13.0,2,2,1.0,1,1,1,4861,80.0,930.0,191,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5723102-irarrazaval-los-cerezos-uda
20200721,portal inmobiliario,rm,vitacura,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,84,76,11.0,2,2,1.0,1,1,1,7800,103.0,1207.0,154,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5723340-san-damian-av-las-condes-uda
20200721,portal inmobiliario,rm,la reina,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,64,55,16.0,2,2,1.0,0,1,1,5911,107.0,717.0,121,https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5723618-blest-gana-uda
20200721,portal inmobiliario,rm,santiago,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,50,50,0.0,1,1,0.0,0,0,0,3550,71.0,350.0,98,https://www.portalinmobiliario.com/mlc-536799784-huerfanos-amunategui-_jm
20200721,portal inmobiliario,rm,recoleta,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,58,58,0.0,2,2,0.0,1,1,0,3472,60.0,696.0,200,https://www.portalinmobiliario.com/mlc-536830796-departamento-en-venta-de-2-dorm-en-recoleta-_jm
20200721,portal inmobiliario,rm,vitacura,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,160,140,14.0,3,2,1.0,1,1,1,9300,66.0,2553.0,274,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5727023-av-kennedypaul-claudel-c_260057-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-16,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,90TO100,103,93,11.0,3,2,1.0,1,1,1,7500,81.0,1600.0,213,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5722175-plaza-egana-3d-2b-impecable-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,Y,5.0,80TO90,90,86,5.0,4,2,1.0,1,0,0,8500,99.0,1554.0,182,https://www.portalinmobiliario.com/mlc-537554306-nueva-tajamar-223-las-condes-chile-_jm
20200721,portal inmobiliario,rm,las condes,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,90,45,100.0,1,1,1.0,2,1,0,5900,131.0,771.0,130,https://www.portalinmobiliario.com/mlc-537289088-las-verbenas-8545-las-condes-region-metropolitana-chile-_jm
20200721,portal inmobiliario,rm,santiago,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,LT30,30,30,0.0,1,1,0.0,0,1,0,2231,74.0,240.0,107,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5723713-av-vicuna-mackenna-uda
20200721,portal inmobiliario,rm,macul,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,89,89,0.0,3,2,0.0,1,1,1,4000,45.0,1290.0,322,https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5727432-calle-gregorio-de-la-fuente-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,250TO3H,290,290,0.0,4,5,0.0,0,1,1,18990,65.0,6307.0,332,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5728791-raul-labbe-con-el-radal-uda
20200721,portal inmobiliario,rm,las condes,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,160,140,14.0,4,4,1.0,2,1,1,13700,98.0,3663.0,267,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5719746-noruega-sek-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,68,68,0.0,2,2,0.0,0,0,0,6073,89.0,748.0,123,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5727233-metro-villa-frei-uda
20200721,portal inmobiliario,rm,san miguel,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,90TO100,175,100,75.0,3,2,1.0,1,1,1,9950,100.0,1950.0,195,https://www.portalinmobiliario.com/mlc-537030135-departamento-en-venta-de-3-dorm-en-san-miguel-_jm
20200721,portal inmobiliario,rm,santiago,2020-07-21,aparment,usada,-16,disponible,-16,60000,-16,Y,4.0,LT30,29,29,0.0,1,1,0.0,1,0,1,1950,67.0,261.0,133,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5536688-matucana-1251-departamento-2110-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,130TO150,173,140,24.0,4,4,1.0,0,1,1,13700,98.0,3102.0,226,https://www.portalinmobiliario.com/mlc-537306317-departamento-en-venta-de-4-dorm-en-lo-barnechea-_jm
20200721,portal inmobiliario,rm,providencia,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,65,65,0.0,2,2,0.0,1,1,0,5930,91.0,926.0,156,https://www.portalinmobiliario.com/mlc-537571980-venta-depto-providencia-2d2b-65m2-_jm
20200721,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,60,60,0.0,2,2,0.0,1,1,1,4128,69.0,840.0,203,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5724107-metro-m-eyzaguirre-barrio-italia-con-estacionamiento-uda
20200721,portal inmobiliario,rm,estacion central,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,64,60,7.0,3,2,1.0,1,0,1,2720,45.0,816.0,300,https://www.portalinmobiliario.com/mlc-537563594-departamento-en-venta-de-3-dorm-en-estacion-central-_jm
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,2HTO250,302,210,44.0,3,3,1.0,0,1,1,17617,84.0,4380.0,248,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726285-av-la-plaza-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,110TO130,130,115,13.0,2,3,1.0,1,1,1,10790,94.0,1905.0,176,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5721417-1-cuadra-del-portal-uda
20200721,portal inmobiliario,rm,san miguel,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,2.0,80TO90,90,90,0.0,2,2,0.0,2,1,0,4200,47.0,1215.0,289,https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5725737-san-nicolas-1480-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,70,70,0.0,2,2,0.0,1,1,0,4806,69.0,892.0,185,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726155-refugio-la-parva-2d-uda
20200721,portal inmobiliario,rm,santiago,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,Y,4.0,80TO90,36,36,0.0,1,1,0.0,0,0,1,1840,51.0,270.0,146,https://www.portalinmobiliario.com/mlc-537208722-departamento-en-venta-de-1-dorm-en-santiago-_jm
20200721,portal inmobiliario,rm,pedro aguirre cerda,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,72,72,0.0,3,2,0.0,1,0,0,2083,29.0,882.0,423,https://www.portalinmobiliario.com/mlc-536689028-autopista-centralavenida-departamental-_jm
20200721,portal inmobiliario,rm,las condes,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,144,130,11.0,4,3,1.0,1,1,0,9250,71.0,2813.0,304,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5721082-espectacular-ascensor-privado-uda
20200721,portal inmobiliario,rm,quinta normal,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,49,47,4.0,3,1,1.0,1,0,0,1909,41.0,513.0,268,https://www.portalinmobiliario.com/mlc-537310137-departamento-en-venta-de-3-dorm-en-quinta-normal-_jm
20200721,portal inmobiliario,rm,nunoa,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,100TO110,111,105,6.0,4,2,1.0,1,1,0,6600,63.0,1933.0,292,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5724330-sucre-pedro-de-valdivia-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-16,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,100TO110,119,106,12.0,3,3,1.0,1,1,0,10000,94.0,1918.0,191,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5722320-20004-el-raudal-dehesa-central-uda
20200721,portal inmobiliario,rm,providencia,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,175,150,17.0,3,3,1.0,1,1,0,11500,77.0,3000.0,260,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5726444-carmen-sylva-tobalaba-c_259893-uda
20200721,portal inmobiliario,rm,santiago,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,45,42,7.0,2,1,1.0,1,1,1,2700,64.0,540.0,200,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5724561-metro-moneda-metro-santa-ana-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,85,85,0.0,3,2,0.0,1,1,0,5520,65.0,1317.0,238,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5720312-avenida-sucre-1960-uda
20200721,portal inmobiliario,rm,huechuraba,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,130TO150,160,140,14.0,4,3,1.0,1,1,1,6300,45.0,2923.0,463,https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5726979-pedro-fontova-uda
20200721,portal inmobiliario,rm,la reina,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,80TO90,177,83,113.0,3,2,1.0,1,1,0,6000,72.0,1839.0,306,https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5719461-larrain-tobalaba-uda
20200721,portal inmobiliario,rm,santiago,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,LT30,30,30,0.0,1,1,0.0,1,1,1,2250,75.0,300.0,133,https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5723845-vicuna-mackena-marin-uda
20200721,portal inmobiliario,rm,la reina,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,100TO110,106,106,0.0,3,2,0.0,1,1,1,7980,75.0,1616.0,202,https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5723202-av-americo-vespucio-ernesto-hevia-uda
20200721,portal inmobiliario,rm,vitacura,2020-07-16,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,150,140,7.0,4,4,1.0,2,1,0,12500,89.0,3492.0,279,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5722516-los-acantos-las-nieves-uda
20200721,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,76,66,15.0,2,2,1.0,1,1,1,5500,83.0,1067.0,194,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5724370-excelente-departamento-en-hernando-de-magallanes-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,50,50,0.0,1,1,0.0,0,0,0,3645,73.0,350.0,96,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5726800-departamento-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,70,57,23.0,2,1,1.0,1,1,1,6900,121.0,824.0,119,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5702659-las-condes-parroquia-sta-maria-de-las-uda
20200721,portal inmobiliario,rm,providencia,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,120,110,9.0,4,3,1.0,1,1,0,8200,75.0,2365.0,288,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5722763-avenida-luis-thayer-ojeda-200-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,110TO130,144,124,16.0,3,2,1.0,1,1,1,9500,77.0,2079.0,218,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5726093-mall-sport-las-condes-c_259295-uda
20200721,portal inmobiliario,rm,nunoa,2020-07-19,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,100TO110,106,106,0.0,3,3,0.0,1,1,1,7680,72.0,1908.0,248,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5725251-cervantes-jose-benavente-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,130TO150,175,140,25.0,4,4,1.0,2,1,1,13590,97.0,3811.0,280,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5727678-exclusivo-noruega-maravilloso-uda
20200721,portal inmobiliario,rm,santiago,2020-07-18,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,34,32,6.0,1,1,1.0,1,0,1,2380,74.0,311.0,130,https://www.portalinmobiliario.com/mlc-537055110-departamento-en-venta-santa-victoria-_jm
20200721,portal inmobiliario,rm,estacion central,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,LT30,22,22,0.0,1,1,0.0,0,0,1,1757,80.0,115.0,65,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723731-blanco-garces-uda
20200721,portal inmobiliario,rm,estacion central,2020-07-21,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,60,58,3.0,2,2,1.0,1,1,1,2500,43.0,720.0,288,https://www.portalinmobiliario.com/mlc-537611866-departamento-en-venta-de-2-dorm-en-estacion-central-_jm
20200721,portal inmobiliario,rm,providencia,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,80TO90,87,80,9.0,2,2,1.0,1,1,1,8600,108.0,1262.0,146,https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5727944-holanda-lota-uda
20200721,portal inmobiliario,rm,santiago,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,4.0,80TO90,65,63,3.0,2,2,1.0,1,1,0,4166,66.0,893.0,214,https://www.portalinmobiliario.com/mlc-536713476-santo-domingo-morande-_jm
20200721,portal inmobiliario,rm,las condes,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,100TO110,125,107,17.0,3,2,1.0,0,1,1,10800,101.0,1798.0,166,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5720582-depto-victor-rae-sebastian-elcano-uda
20200721,portal inmobiliario,rm,la cisterna,2020-07-15,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,47,47,0.0,2,1,0.0,0,0,0,2000,43.0,317.0,158,https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/5720353-avenida-ossa-1209-uda
20200721,portal inmobiliario,rm,lo barnechea,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,3.0,110TO130,113,113,0.0,4,3,0.0,1,1,1,9500,84.0,2175.0,228,https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5723522-camino-la-cumbre-pie-andino-uda
20200721,portal inmobiliario,rm,las condes,2020-07-20,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,135,120,12.0,3,2,1.0,1,1,0,8500,71.0,2110.0,248,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5726853-colontobalaba-c_259952-uda
20200721,portal inmobiliario,rm,las condes,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,N,5.0,110TO130,130,128,2.0,3,3,1.0,2,1,1,10600,83.0,2672.0,252,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5723079-oscar-tenhann-mario-gonzalez-uda
20200721,portal inmobiliario,rm,estacion central,2020-07-14,aparment,usada,-16,disponible,-16,-16,-16,N,1.0,80TO90,47,47,0.0,2,2,0.0,1,1,1,1901,40.0,552.0,290,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5719823-toro-mazotte-207-uda
20200721,portal inmobiliario,rm,lo prado,2020-07-17,aparment,usada,-16,disponible,-16,-16,-16,Y,1.0,80TO90,44,44,0.0,2,1,0.0,0,0,0,2777,63.0,297.0,106,https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5723819-santa-petronila-uda
