Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","san miguel","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","68","65","3","2","1","1","1","3800","https://www.portalinmobiliario.com/mlc-539001950-departamento-en-venta-de-3-dormitorios-en-san-miguel-_jm"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","90","3","2","0","0","0","5381","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5750657-drugstore-providencia-uda"
"portal inmobiliario","rm","santiago","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","69","67","2","2","0","0","0","3150","https://www.portalinmobiliario.com/mlc-539246059-departamento-en-venta-de-2-dorm-en-santiago-_jm"
"portal inmobiliario","rm","lo barnechea","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","107","107","3","3","1","1","1","9700","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5751480-portal-la-dehesa-uda"
"portal inmobiliario","rm","la reina","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","155","133","4","3","2","1","1","9270","https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5747926-metro-principe-de-gales-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","180","150","4","3","1","1","0","10300","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5747903-vasco-de-gama-martin-alonso-pinzon-uda"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","42","38","1","1","1","1","1","4409","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5748846-manquehue-sur-apoquindo-uda"
"portal inmobiliario","rm","la florida","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","50","50","2","1","0","0","0","2500","https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/5751563-vicuna-mackenna-7801-uda"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","42","42","2","1","0","0","0","2810","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749509-toro-mazotte-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","93","84","3","2","0","0","1","5833","https://www.portalinmobiliario.com/mlc-539003104-departamento-en-venta-de-3-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","1","1803","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749523-blanco-garces-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","130","118","4","3","1","1","0","7890","https://www.portalinmobiliario.com/mlc-539031809-departamento-en-venta-de-4-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","50","50","2","1","1","1","1","2951","https://www.portalinmobiliario.com/mlc-539032030-departamento-en-venta-de-2-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","140","108","3","3","0","1","0","15000","https://www.portalinmobiliario.com/mlc-539183476-americo-vespucio-metro-escuela-militar-_jm"
"portal inmobiliario","rm","providencia","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","80","66","1","1","1","1","0","6700","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751501-el-vergel-2405-departamento-el-vergel-uda"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","189","140","4","4","1","1","1","15500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5748917-manquehue-apoquindo-uda"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","58","58","2","2","1","1","1","5000","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751102-venta-departamento-2-dorm-2-banos-nuenva-providencia-diego-de-velazquez-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","45","40","2","1","1","1","1","3296","https://www.portalinmobiliario.com/mlc-539003136-departamento-en-venta-en-nunoa-_jm"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","88","82","3","2","2","1","1","6215","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5648273-chile-espana-holanda-uda"
"portal inmobiliario","rm","penalolen","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","72","72","3","2","1","1","0","2645","https://www.portalinmobiliario.com/venta/departamento/penalolen-metropolitana/5750617-excelente-oportunidad-remodelado-departamento-san-luis-de-macul-con-vespucio-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","108","105","3","3","1","1","0","8200","https://www.portalinmobiliario.com/mlc-539013088-carmen-sylva-2-estacionamientos-_jm"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","75","68","2","2","1","1","0","7500","https://www.portalinmobiliario.com/mlc-539180210-los-trigales-av-las-condes-las-tranqueras-_jm"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","84000","-16","Y","40","40","1","1","0","1","1","3298","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751098-venta-dep1-dorm-1-bano-nva-providencia-a-pasos-metro-manuel-mont-uda"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","109","100","4","3","2","1","1","7500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5748946-domingo-bondi-cristobal-colon-uda"
"portal inmobiliario","rm","las condes","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","86","2","2","1","1","1","9350","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5750830-presidente-riesco-nansen-uda"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","215","140","4","4","2","1","0","10600","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5750480-metro-tobalaba-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","64","60","3","2","1","1","1","3850","https://www.portalinmobiliario.com/mlc-539001812-departamento-en-venta-de-3-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","lo barnechea","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","128","118","2","3","2","1","1","11900","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5750627-la-huasa-el-rodeo-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","54","50","2","2","1","1","0","2950","https://www.portalinmobiliario.com/mlc-539031993-departamento-en-venta-de-2-dormitorios-en-santiago-_jm"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","83","73","3","2","1","1","1","6850","https://www.portalinmobiliario.com/mlc-539189719-hannover-av-ossa-metro-y-mall-plaza-nunoa-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","150","130","1","2","1","1","0","8718","https://www.portalinmobiliario.com/mlc-539009653-departamento-en-venta-de-1-dormitorio-en-providencia-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","45","1","1","0","0","0","6550","https://www.portalinmobiliario.com/mlc-539032934-departamento-en-venta-de-1-dormitorio-en-las-condes-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","94","87","3","2","1","1","1","6500","https://www.portalinmobiliario.com/mlc-539013411-arturo-claro-ines-de-suarez-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","71","70","3","2","0","1","0","5208","https://www.portalinmobiliario.com/mlc-539002538-departamento-en-venta-de-3-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","22","1","1","0","0","0","2430","https://www.portalinmobiliario.com/mlc-539035299-departamento-en-venta-de-1-dorm-en-providencia-_jm"
"portal inmobiliario","rm","macul","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","66","66","3","2","2","1","1","4200","https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/5751195-quilin-los-platanos-uda"
"portal inmobiliario","rm","santiago","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","30","30","1","1","0","0","0","1848","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749463-blanco-garcez-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","334","217","3","3","1","1","0","21070","https://www.portalinmobiliario.com/mlc-539002338-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","29","29","1","1","0","0","1","1805","https://www.portalinmobiliario.com/mlc-539013304-metro-sta-lucia-oportunidad-_jm"
"portal inmobiliario","rm","estacion central","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","1","2127","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5749524-blanco-garces-uda"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","119","119","3","3","1","1","0","8333","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751137-venta-dep-3-dorm-3-banos-ricardo-lyon-carlos-antunez-uda"
"portal inmobiliario","rm","las condes","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","132","108","4","3","1","1","0","8400","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5751827-departamento-vista-despejada-isabel-la-catolicavespucio-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","184","140","4","3","0","1","0","10200","https://www.portalinmobiliario.com/mlc-539001855-departamento-en-venta-de-4-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","170","145","4","4","1","1","1","15980","https://www.portalinmobiliario.com/mlc-539164795-departamento-en-venta-de-4-dorm-en-las-condes-_jm"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","103","90","3","3","3","1","0","7465","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5750597-iluminadonorponientetres-estacionamientospiscinaoportunidadse-aceptan-ofertas-uda"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","95","3","2","1","1","0","6600","https://www.portalinmobiliario.com/mlc-539013360-manquehue-oportunidad-_jm"
"portal inmobiliario","rm","las condes","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","300","240","4","3","3","1","1","24400","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5749729-mirador-de-san-damian-uda"
"portal inmobiliario","rm","nunoa","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","69","59","2","2","1","1","1","5600","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5749114-celerino-pereira-tobalaba-uda"
"portal inmobiliario","rm","vitacura","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","139","107","4","3","1","1","0","10000","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748661-geronimo-alderete-kennedy-lateral-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","70","70","1","1","1","0","1","3680","https://www.portalinmobiliario.com/mlc-539013337-loft-toesca-estacionamiento-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","119","89","3","3","1","1","0","8000","https://www.portalinmobiliario.com/mlc-539188515-carlos-antunez-metro-pedro-de-valdivia-y-los-leones-_jm"
"portal inmobiliario","rm","santiago","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","25","25","1","1","0","0","0","2050","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5750667-enrique-maciver-monjitas-uda"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","95","4","1","0","0","0","3819","https://www.portalinmobiliario.com/mlc-539001919-departamento-en-venta-de-4-dormitorios-en-nunoa-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","0","Done","-16","-16","-16","N","142","127","3","3","0","0","1","13000","https://www.portalinmobiliario.com/mlc-539050021-departamento-en-venta-providencia-_jm"
"portal inmobiliario","rm","las condes","08/01/2020","aparment","usada","-16","disponible","-16","-16","5","N","170","170","3","3","2","1","1","14100","https://www.portalinmobiliario.com/mlc-539275044-martin-de-zamora-5031-las-condes-chile-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","144","114","3","3","2","1","1","12500","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5748925-el-vergel-holanda-uda"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","55","52","2","2","1","1","1","3950","https://www.portalinmobiliario.com/mlc-539013343-metro-toesca-est-y-bod-_jm"
"portal inmobiliario","rm","santiago","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","75","67","3","2","1","1","1","4166","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5750020-club-hipico-gorbea-excelente-departamento-barrio-universitario-uda"
"portal inmobiliario","rm","san miguel","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","57","57","2","2","1","1","1","3185","https://www.portalinmobiliario.com/mlc-539314470-milan-metro-franklin-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","41","38","1","1","1","0","1","2403","https://www.portalinmobiliario.com/mlc-539002584-departamento-en-venta-de-1-dormitorio-en-santiago-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","93","3","2","0","1","1","8800","https://www.portalinmobiliario.com/mlc-539032870-departamento-en-venta-de-3-dormitorios-en-vitacura-_jm"
"portal inmobiliario","rm","huechuraba","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","98","90","2","2","1","1","1","5900","https://www.portalinmobiliario.com/mlc-539002225-departamento-en-venta-de-2-dormitorios-en-huechuraba-_jm"
"portal inmobiliario","rm","nunoa","08/01/2020","aparment","usada","-16","disponible","-16","-16","8","N","92","86","3","2","1","1","0","6500","https://www.portalinmobiliario.com/mlc-539276593-francisco-de-villagra-nunoa-chile-_jm"
"portal inmobiliario","rm","providencia","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","59","52","2","1","1","1","0","5550","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5748305-galvarino-gallardo-pedro-de-valdivia-uda"
"portal inmobiliario","rm","nunoa","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","110","3","2","1","1","1","6150","https://www.portalinmobiliario.com/mlc-539225333-brown-sur-plaza-nunoa-irarrazaval-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","66","66","2","2","0","1","0","3993","https://www.portalinmobiliario.com/mlc-539013384-av-providencia-vista-espectacular-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","55","51","2","2","1","0","0","5750","https://www.portalinmobiliario.com/mlc-539032932-departamento-en-venta-de-2-dormitorios-en-providencia-_jm"
"portal inmobiliario","rm","vitacura","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","147","128","3","3","0","0","1","13700","https://www.portalinmobiliario.com/mlc-539035036-departamento-en-venta-de-3-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","126","126","3","2","0","1","0","10500","https://www.portalinmobiliario.com/mlc-539009720-departamento-en-venta-de-3-dorm-en-providencia-_jm"
"portal inmobiliario","rm","santiago","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","35","35","1","1","0","0","0","1979","https://www.portalinmobiliario.com/mlc-539002166-departamento-en-venta-de-1-dormitorio-en-santiago-_jm"
"portal inmobiliario","rm","penalolen","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","118","99","2","2","1","1","1","6300","https://www.portalinmobiliario.com/mlc-539269290-departamento-en-venta-de-2-dorm-en-penalolen-_jm"
"portal inmobiliario","rm","nunoa","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","40","40","1","1","1","1","0","3410","https://www.portalinmobiliario.com/mlc-539013146-brown-sur-plaza-nunoa-_jm"
"portal inmobiliario","rm","las condes","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","278","248","4","5","3","1","1","18600","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5751436-kennedy-hermanos-cabot-uda"
"portal inmobiliario","rm","providencia","08/01/2020","aparment","usada","-16","disponible","-16","-16","-16","N","99","80","1","2","0","0","0","7950","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751011-departamento-uda"
"portal inmobiliario","rm","providencia","08/02/2020","aparment","usada","-16","disponible","-16","-16","-16","N","152","102","3","2","0","0","0","16500","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5751725-almirante-riveros-84-uda"
"portal inmobiliario","rm","providencia","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","102","89","3","2","1","1","0","6800","https://www.portalinmobiliario.com/mlc-539016941-departamento-en-venta-de-3-dorm-en-providencia-_jm"
"portal inmobiliario","rm","las condes","30/07/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","90","80","3","3","1","1","1","6850","https://www.portalinmobiliario.com/mlc-539032813-departamento-en-venta-de-3-dormitorios-en-las-condes-_jm"
"portal inmobiliario","rm","vitacura","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","145","110","3","4","0","0","1","12500","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748559-19808-san-francisco-asis-vitacura-uda"
"portal inmobiliario","rm","vitacura","31/07/2020","aparment","usada","-16","disponible","-16","-16","-16","N","158","150","4","4","2","1","0","12000","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5750326-estadio-manquehue-luis-carrera-jardin-del-este-uda"
