Srce,Region,Province,PublishedDate,PropertyType,PropertyState,Age,Stage,Delivery,CommonExpnsCLP,Floor,ForInvestment,MtTot,MtUtil,Bdroom,Bath,Parking,Storage,Pool,PriceUF,Link
"portal inmobiliario","rm","lo prado","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","29","29","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799811-santa-petronila-uda"
"portal inmobiliario","rm","estacion central","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","52","52","2","2","1","1","1","3200","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5105656-radal-66-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","76","64","2","2","1","1","1","7100","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5793268-tizianometro-hernando-de-magallanes-uda"
"portal inmobiliario","rm","la cisterna","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","51","48","3","1","0","0","1","2152","https://www.portalinmobiliario.com/mlc-542695257-hermoso-departamento-3d-1b-en-la-cisterna-_jm"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","90","3","2","1","1","0","6500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5794350-plaza-nunoa-uda"
"portal inmobiliario","rm","lo barnechea","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","302","220","4","5","2","1","0","21000","https://www.portalinmobiliario.com/mlc-543076250-lujoso-departamento-en-venta-lo-barnechea-_jm"
"portal inmobiliario","rm","estacion central","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","40","40","2","1","0","0","0","2474","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799725-general-amengual-uda"
"portal inmobiliario","rm","quilicura","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","52","52","3","1","0","0","0","1215","https://www.portalinmobiliario.com/venta/departamento/quilicura-metropolitana/5797158-san-marcos-24-uda"
"portal inmobiliario","rm","san miguel","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","1","1","1","2300","https://www.portalinmobiliario.com/mlc-542729792-departamento-en-venta-de-1-dorm-en-san-miguel-_jm"
"portal inmobiliario","rm","las condes","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","103","91","2","2","2","1","1","9900","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5800093-alonso-de-cordobaamerico-vespucio-uda"
"portal inmobiliario","rm","pudahuel","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","57","57","3","1","1","0","0","1388","https://www.portalinmobiliario.com/mlc-542870751-departamento-en-venta-de-3-dorm-en-pudahuel-_jm"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","90","85","3","2","0","0","0","3611","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5795573-marcoletadiagonal-paraguay-uda"
"portal inmobiliario","rm","providencia","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","97","3","2","1","1","0","9500","https://www.portalinmobiliario.com/mlc-542869077-el-vergel-amapolas-_jm"
"portal inmobiliario","rm","vitacura","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","172","139","4","3","1","1","0","13900","https://www.portalinmobiliario.com/mlc-542681836-precioso-departamento-tamarugolas-hualtatasvitacura-_jm"
"portal inmobiliario","rm","santiago","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","56","51","1","1","1","1","0","3400","https://www.portalinmobiliario.com/mlc-542881119-departamento-en-venta-de-1-dorm-en-santiago-_jm"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","40","38","1","1","0","0","1","1875","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5793563-morandebandera-uda"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","96","90","3","2","1","1","0","7490","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5794797-diego-de-almagro-bajo-de-precio-uda"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","132","116","3","3","2","1","0","10490","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5796663-departamento-en-venta-excelente-ubicacion-escuela-militar-las-condes-uda"
"portal inmobiliario","rm","san miguel","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","55","50","2","2","1","1","1","3200","https://www.portalinmobiliario.com/mlc-542870666-lindo-y-comodo-departamento-san-miguel-_jm"
"portal inmobiliario","rm","san miguel","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","61","57","2","2","1","1","0","3600","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5794690-dpto-en-venta-2d2bestbod-san-miguel-uda"
"portal inmobiliario","rm","nunoa","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","1","0","1","2591","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5795828-zanartu-uda"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","140","114","3","3","1","1","1","12500","https://www.portalinmobiliario.com/mlc-542541160-el-vergel-los-leones-_jm"
"portal inmobiliario","rm","estacion central","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","42","42","2","1","0","0","0","2501","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799903-general-amengual-uda"
"portal inmobiliario","rm","san joaquin","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","72","70","3","2","1","0","0","3434","https://www.portalinmobiliario.com/mlc-542740988-vicuna-mackenna-3635-san-joaquin-chile-_jm"
"portal inmobiliario","rm","lo barnechea","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","135","115","2","3","2","1","1","10800","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5796238-sector-portal-la-dehesa-uda"
"portal inmobiliario","rm","santiago","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","32","30","1","1","1","1","1","1944","https://www.portalinmobiliario.com/mlc-542929759-departamento-en-venta-de-1-dorm-en-santiago-_jm"
"portal inmobiliario","rm","vitacura","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","204","171","3","3","1","1","0","15490","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5797672-las-nieves-navidad-uda"
"portal inmobiliario","rm","estacion central","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","47","47","2","1","0","0","0","2735","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799920-general-amengual-uda"
"portal inmobiliario","rm","lo barnechea","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","220","140","3","2","1","1","1","16500","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5799379-departamento-con-jardin-y-conectividad-uda"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","37","36","2","1","0","0","0","2200","https://www.portalinmobiliario.com/mlc-542551600-departamento-en-venta-de-2-dorm-en-santiago-_jm"
"portal inmobiliario","rm","providencia","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","260","240","2","3","1","1","0","18750","https://www.portalinmobiliario.com/mlc-542886314-luis-thayer-ojeda-calle-lota-_jm"
"portal inmobiliario","rm","santiago","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","38","38","2","1","0","0","0","2418","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5799915-zenteno-uda"
"portal inmobiliario","rm","providencia","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","120","105","3","3","2","1","1","10950","https://www.portalinmobiliario.com/mlc-542896441-avenida-el-bosque-sur-625-providencia-chile-_jm"
"portal inmobiliario","rm","providencia","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","87","77","3","2","1","1","1","6400","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5799854-av-salvador-uda"
"portal inmobiliario","rm","providencia","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","66","61","2","2","1","1","1","5450","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5797955-avenida-providencia-almirante-pastene-uda"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","46","41","1","1","1","1","1","3700","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5738813-irarrazaval-2150-uda"
"portal inmobiliario","rm","nunoa","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","166","68","2","2","2","1","1","5600","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5799265-avenida-los-leones-3055-uda"
"portal inmobiliario","rm","santiago","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","320","287","6","3","1","1","0","22800","https://www.portalinmobiliario.com/mlc-543072178-departamento-en-venta-de-6-dorm-en-santiago-_jm"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","278","230","5","5","3","1","1","18690","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5795274-presidente-riesco-colegio-aleman-parque-juan-pablo-ii-uda"
"portal inmobiliario","rm","nunoa","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","69","61","2","2","1","1","1","4861","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5799440-irarrazaval-los-cerezos-uda"
"portal inmobiliario","rm","las condes","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","122","122","3","2","1","0","0","9700","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5666550-colegio-sek-uda"
"portal inmobiliario","rm","vitacura","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","77","67","2","2","0","0","0","8800","https://www.portalinmobiliario.com/mlc-542543118-tabancura-_jm"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","126","103","3","2","1","1","1","9300","https://www.portalinmobiliario.com/mlc-542870381-medinacelli-pinzon-manquehue-_jm"
"portal inmobiliario","rm","lo barnechea","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","276","160","3","4","2","1","0","14980","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5797176-camino-de-la-laguna-penthouse-160270-mts2-3-suites-4-banos-uda"
"portal inmobiliario","rm","nunoa","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","85","85","3","2","1","1","0","5034","https://www.portalinmobiliario.com/mlc-542767390-av-jose-pedro-alessandri-edo-castillo-velasco-_jm"
"portal inmobiliario","rm","maipu","28/08/2020","aparment","usada","-16","disponible","-16","-16","16","N","77","10","2","2","1","1","1","4375","https://www.portalinmobiliario.com/mlc-542898995-av-americo-vespucio-1184-maipu-chile-_jm"
"portal inmobiliario","rm","santiago","27/08/2020","aparment","usada","-16","disponible","-16","40000","-16","N","31","28","1","1","1","0","1","2000","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5797946-nataniel-padre-miguel-de-olivares-uda"
"portal inmobiliario","rm","santiago","27/08/2020","aparment","usada","-16","disponible","-16","50000","-16","N","35","35","1","1","1","0","1","2200","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5798074-santa-elena-1631-uda"
"portal inmobiliario","rm","nunoa","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","2","1","1","1","1","3890","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5761580-exequiel-fernandezlas-encinas-uda"
"portal inmobiliario","rm","las condes","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","165","150","2","3","2","1","0","15500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5799492-club-del-golf-remodeladoentrega-inmediata-uda"
"portal inmobiliario","rm","-16","26/08/2020","aparment","nueva","-16","-16","-16","-16","-16","N","81","75","3","2","1","1","1","5000","https://www.portalinmobiliario.com/mlc-542679773-espectacular-departamento-en-venta-macul-_jm"
"portal inmobiliario","rm","vitacura","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","245","200","3","4","0","1","1","23000","https://www.portalinmobiliario.com/mlc-542729434-lo-curro-departamento-nuevo-_jm"
"portal inmobiliario","rm","vitacura","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","110","90","2","2","0","0","1","9400","https://www.portalinmobiliario.com/mlc-542882692-departamento-en-venta-de-2-dorm-en-vitacura-_jm"
"portal inmobiliario","rm","san joaquin","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","70","70","3","1","1","1","0","2309","https://www.portalinmobiliario.com/venta/departamento/san-joaquin-metropolitana/5799446-rivas-635-uda"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","100","100","3","2","1","1","1","6635","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5794348-chile-espana-simon-bolivar-uda"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","160","140","4","3","2","1","0","12500","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5798511-depto-remodelado-uda"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","40","40","1","1","0","0","0","1458","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5793138-metro-union-latinoamericana-uda"
"portal inmobiliario","rm","santiago","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","30","30","1","1","0","1","1","2291","https://www.portalinmobiliario.com/mlc-542861793-departamento-en-venta-metro-santa-ana-_jm"
"portal inmobiliario","rm","la reina","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","177","83","3","2","0","1","0","5990","https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5795556-av-tobalaba-metro-fernando-castillo-ve-uda"
"portal inmobiliario","rm","lo barnechea","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","198","198","3","2","0","0","1","18900","https://www.portalinmobiliario.com/mlc-542538753-camino-la-canada-cerro-del-alto-_jm"
"portal inmobiliario","rm","maipu","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","42","42","2","2","1","1","1","2361","https://www.portalinmobiliario.com/mlc-542680308-hermoso-departamento-2d-2b-en-maipu-_jm"
"portal inmobiliario","rm","nunoa","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","80","74","3","2","1","1","1","5990","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5798116-duble-almeyda-pedro-de-valdivia-uda"
"portal inmobiliario","rm","la reina","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","185","175","5","4","1","1","1","12300","https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5469730-rebajado-nicanor-plaza-con-valenzuela-puelma-uda"
"portal inmobiliario","rm","providencia","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","36","36","1","1","1","1","1","5300","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5798064-el-vergel-los-leones-uda"
"portal inmobiliario","rm","santiago","27/08/2020","aparment","usada","9","Done","-16","-16","-16","Y","38","38","1","1","0","1","1","2190","https://www.portalinmobiliario.com/mlc-542770995-carmen-santa-isabel-_jm"
"portal inmobiliario","rm","providencia","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","99","85","2","3","1","1","1","8807","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5798323-metro-ines-de-suarez-nuevos-123d-uda"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","142","125","4","3","1","1","0","8700","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5795629-robinson-crusoe-exelente-uda"
"portal inmobiliario","rm","santiago","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","-16","1","1","0","0","0","2085","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5799939-san-diego-uda"
"portal inmobiliario","rm","nunoa","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","102","100","3","2","1","1","1","6500","https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5798211-jorge-washington-000-uda"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","164","140","4","4","1","1","1","12000","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5797979-martin-alonso-pinzon-nororiente-vista-uda"
"portal inmobiliario","rm","la reina","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","172","70","3","2","3","1","0","5760","https://www.portalinmobiliario.com/venta/departamento/la-reina-metropolitana/5799054-depto-3d2b3epatio-privado-172-m2-total-av-tobalabalarrainmetro-fernando-castillo-velasco-uda"
"portal inmobiliario","rm","las condes","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","120","115","4","3","1","1","0","8600","https://www.portalinmobiliario.com/mlc-542885987-augusto-leguia-nte-255-las-condes-region-metropolitana-_jm"
"portal inmobiliario","rm","lo prado","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","51","51","2","1","1","0","0","1631","https://www.portalinmobiliario.com/mlc-542679858-hermoso-departamento-en-lo-prado-_jm"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","57","2","2","1","1","1","5900","https://www.portalinmobiliario.com/mlc-542548026-venta-departamento-2-dormitorios-metro-manuel-montt-_jm"
"portal inmobiliario","rm","nunoa","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","51","43","1","1","1","1","1","4000","https://www.portalinmobiliario.com/mlc-542425476-nuncio-laghi-metro-plaza-egana-_jm"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","160","140","3","2","1","1","0","11303","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5793354-capullo-ricardo-lyon-uda"
"portal inmobiliario","rm","santiago","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","70","70","3","2","1","1","0","4166","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5796007-av-manuel-rodriguez-metro-toesca-a-pasos-uda"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","95","87","3","2","1","1","1","8200","https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5797413-kennedy-lateral-kon-tiki-uda"
"portal inmobiliario","rm","santiago","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","60","60","2","1","1","1","1","2900","https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/5799438-departamento-emplazado-en-sector-con-alta-plusvalia-de-santiago-centro-uda"
"portal inmobiliario","rm","providencia","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","103","98","3","2","0","0","0","5833","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5793899-luis-thayer-ojeda-avda-bilbao-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","90","90","2","2","1","1","0","7900","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5794060-malagavaticanoremodeladooportunidadtotalmente-amoblado-uda"
"portal inmobiliario","rm","lo prado","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","33","30","1","1","0","0","1","2029","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799936-sta-petronila-uda"
"portal inmobiliario","rm","san joaquin","27/08/2020","aparment","nueva","-16","entrega inmediata","-16","-16","-16","N","41","29","2","1","1","1","1","2203","https://www.portalinmobiliario.com/venta/departamento/san-joaquin-metropolitana/5319-portal-la-vina-30-nva"
"portal inmobiliario","rm","san joaquin","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","45","45","3","1","0","0","0","1909","https://www.portalinmobiliario.com/venta/departamento/san-joaquin-metropolitana/5793812-salomon-sumar-uda"
"portal inmobiliario","rm","buin","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","142","123","3","2","0","1","1","5290","https://www.portalinmobiliario.com/mlc-542682433-seguro-y-amplio-departamento-3-dormitorios-2-banos-centro-de-_jm"
"portal inmobiliario","rm","pudahuel","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","47","47","2","1","1","1","0","1076","https://www.portalinmobiliario.com/venta/departamento/pudahuel-metropolitana/5798488-los-mares-8431-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","101","91","3","3","0","1","1","8599","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5793692-rmb-avenida-colon-con-manquehue-uda"
"portal inmobiliario","rm","lo barnechea","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","171","140","3","3","3","1","1","16980","https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/5799662-los-ciruelos-100-uda"
"portal inmobiliario","rm","las condes","25/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","182","160","4","3","2","1","1","10100","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5794394-vespucio-colon-182-mts2-2-estacionamientos-4d3b-estar-uda"
"portal inmobiliario","rm","estacion central","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","30","30","1","1","0","0","1","2127","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799765-blanco-garces-uda"
"portal inmobiliario","rm","estacion central","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","Y","28","28","1","1","0","0","0","1799","https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/5799832-las-rejas-norte-uda"
"portal inmobiliario","rm","santiago","25/08/2020","aparment","usada","30","Done","-16","-16","-16","N","23","23","1","1","0","0","0","1760","https://www.portalinmobiliario.com/mlc-542423694-para-inversionistas-dpto-centro-de-santiago-metro-sant-_jm"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","91","91","3","2","1","1","1","7200","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5797642-alto-las-condesestadio-palestino-uda"
"portal inmobiliario","rm","las condes","27/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","58","50","1","1","1","1","1","5555","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5798710-alsacia-151-departamento-1008-uda"
"portal inmobiliario","rm","maipu","28/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","53","53","3","1","0","0","0","1388","https://www.portalinmobiliario.com/venta/departamento/maipu-metropolitana/5798916-se-vende-comodo-departamento-a-gran-precio-en-maipu-uda"
"portal inmobiliario","rm","las condes","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","107","99","3","3","1","1","1","8645","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5796160-cercano-a-la-calle-alonso-de-cordova-uda"
"portal inmobiliario","rm","san miguel","26/08/2020","aparment","usada","-16","disponible","-16","-16","-16","N","68","65","3","2","0","1","1","2990","https://www.portalinmobiliario.com/venta/departamento/san-miguel-metropolitana/5795261-gran-avenida-metro-lo-ovalle-ciudad-uda"
