web-scraper-order,web-scraper-start-url,item,item-href,FullPrice,MtTot,Bdroom,Bath,Description,WebDesc
"1594177510-1191","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Pontevedra Nor Oriente
, Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/417286","UF 6.900","120m2","4 Dormitorios","3 Baños","Excelente departamento en residencial ubicación de la comuna de las condes. Hall de acceso, amplio living comedor con terraza incorporada. Cocina de buen tamaño con loggia. Tres dormitorios (principal en suite), dos baños completos, más dormitorio y baño de servicio. Un estacionamiento y una bodega. Edificio con conserjería las 24 horas, estacionamientos de visita, sala de juegos, solo dos departamentos por piso. Gastos comunes: $90. 000 aprox.","Departamento en Venta Pontevedra Nor Oriente
, Las Condes, Santiago"
"1594177498-1188","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Alto Las Condes, Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/148688","UF 6.090,54","110m2","3 Dormitorios","1 Baño","Cod. Int.: 161. Alto Las Condes. Imperdible oportunidad. Excelente ubicación. Frente a Mall Alto Las Condes, cercano a supermercados, restaurantes, colegios, etc. Depto. ubicado en primer piso, Oriente, Son 80 M2 totales más 30 m2 de patio. Amplio living comedor con salida a patio, tres dormitorios más dormitorio de servicio completo. Cocina con logia. Estacionamiento en superficie techado.  
 Cod. int: 161","Departamento en Venta Alto Las Condes, Las Condes, Santiago"
"1594177502-1189","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/385383","UF 6.100","100m2","3 Dormitorios","2 Baños","Espectacular departamento ubicado en Las Condes, Santiago con excelente ubicación.  
 En 4to piso, con vista despejada, 3 dormitorios, 2 baños, cocina americana full equipada con cubierta de cuarzo y cajones de cierre suave. Se incluye horno, microondas, encimera, campana y refrigerador panelable, todo marca TEKA.  
 1 Hall de entrada, gran terraza panorámica de 25m2 con salida desde todos los dormitorios. Piso flotante en todos los dormitorios, comedor y en estar. Porcelanato en baños, cerámica en terraza. Instalaciones eléctricas, sanitarias y gas nuevas.1 bodega.  
 Sin estacionamiento pero alrededor del condominio hay unos 40 estacionamientos disponibles para uso exclusivo residentes. También, tiene la posibilidad de continuar con el arriendo de estacionamiento  por $50.000 interior del recinto.  
 El edificio cuenta con una placa comercial donde puede encontrar: minimarket, botilleria, peluqueria, venta de comida para mascotas, biblioteca, servicio técnico para electrodomésticos, servicio técnico de celulares, taller de costuras, etc. 
 Excelente ubicación a 2 cuadras del metro Los Dominicos. A un paso del Parque Montegrande, cerca de supermercados, colegios y jardines infantiles. A 8 cuadras del mall Los Dominicos. 
 Conserjería 24 hrs.","Departamento en Venta Las Condes, Santiago"
"1594177518-1193","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/445211","UF 6.900","110m2","3 Dormitorios","3 Baños","Departamento 110mtr2, 3 dormitorios, 3 baños 
 orientación oriente 
 piso 15, hermosa vista despejada 
 1 estacionamiento y 1 bodega 
 piso flotante en todo el departamento 
 sector rotonda atenas 
 seguridad 24 horas 
 gastos comunes $80. 000 aprox. Contribuciones $100. 000 aprox. Seguridad 24 hrs. Easybroker id: eb ez1248","Departamento en Venta Las Condes, Santiago"
"1594177506-1190","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Pontevedra Nor Oriente
, Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/412126","UF 6.900","120m2","4 Dormitorios","3 Baños","Excelente departamento en residencial ubicación de la comuna de las condes. Hall de acceso, amplio living comedor con terraza incorporada. Cocina de buen tamaño con loggia. Tres dormitorios (principal en suite), dos baños completos, más dormitorio y baño de servicio. Un estacionamiento y una bodega. Edificio con conserjería las 24 horas, estacionamientos de visita, sala de juegos, solo dos departamentos por piso. Gastos comunes: $90. 000 aprox.","Departamento en Venta Pontevedra Nor Oriente
, Las Condes, Santiago"
"1594177522-1194","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Fontana Rosa / Hernando De Magallanes
, Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/441887","UF 6.500","103m2","4 Dormitorios","3 Baños","Se vende excelente departamento en colón con hernando de magallanes. Construido en 1993. Ubicado en cuarto piso de edificio de diez pisos. Sólo cuatro departamentos por piso, orientación oriente, tres dormitorios, dos baños, principal en suite con walk in closet y bow window. Pieza y baño de servicio. Amplia terraza sin interferencias, cocina tradicional con gran loggia. Estacionamiento techado amplio en superficie y buen tamaño de bodega situada al lado. Recibos luminosos, sector muy tranquilo, sin ruidos, con movilización cercana, comercio de barrio, supermercados, colegios, etc. De superficie son 103 m2. Útiles y 9 m2. De terraza. Contactar : carlos monzó calvo cmonzo@italprop. Cl","Departamento en Venta Fontana Rosa / Hernando De Magallanes
, Las Condes, Santiago"
"1594177514-1192","https://www.icasas.cl/venta/departamentos/santiago/condes/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Departamento en Venta Las Condes, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/409936","UF 5.710,97","103m2","3 Dormitorios","2 Baños","Vista real al oriente 
 departamento de 3 dormitorios, living comedor, cocina, 2 baños y amplio balcón ( a la salida del dormitorio y del living) 
 dormitorios con buen espacio al igual que el living comedor 
 piso flotante. Solo baño y cocina piso cerámico 
 torre 3, depto 204, piso 20 
  
 cercano a parques, supermercados, centro de urgencia, centros comerciales, colegios, jardines 
 al frente del colegio simón bolívar y de locomoción colectiva. A pasos del líder y de la clínica cordillera. Contactar a corredor a cargo: victor ureta ponce 
 correo electrónico: victoruretaponce@gmail. Com 
 fono:","Departamento en Venta Las Condes, Santiago"
