web-scraper-order,web-scraper-start-url,item,item-href,FullPrice,MtTot,Bdroom,Bath,Description,WebDesc
"1594177331-1170","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Alcalde Jorje Monckeberg 1501, Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/170907","UF 4.800","133m2","3 Dormitorios","3 Baños","Casa excelente estado, llegar y usar . Todo renovado a nuevo.","Casa en Venta Alcalde Jorje Monckeberg 1501, Ñuñoa, Santiago"
"1594177343-1174","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Vendo Preciosa Casa Cerca Metros Plaza Egaña Y Los Orientales.
, Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/456152","UF 5.676,15","100m2","3 Dormitorios","4 Baños","Descripción 
  
 ubicada en tranquila zona residencial, a  minutos caminando de estaciones plaza egaña y los orientales. Cerca futura estación ramón cruz. Comunicabilidad extraordinaria. Distribución: 
  
 100 metros cuadrados construidos. Ubicada en condomini","Casa en Venta Vendo Preciosa Casa Cerca Metros Plaza Egaña Y Los Orientales.
, Ñuñoa, Santiago"
"1594177354-1177","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Las Encinas 3367, Ñuñoa
, Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/469071","UF 6.171","123m2","4 Dormitorios","1 Baño","Casa de dos pisos ubicada en las encinas con avda. José pedro alessandri, en calle sin salida. Living y comedor amplio, 4 dormitorios, 2 amplios y 2 pequeños, 1 baño completo con tina, cocina amplia con instalación de lavadora. La propiedad cuenta con bodega, entretecho y patio amplio, estacionamiento para 5 vehículos y protección en las ventanas. En su entorno existen centros comerciales, supermercados, cercanía a metro estadio nacional, hospitales, colegios, bancos, comercio en general en avda. Macul. La casa es de piso madera nativa en buenas condiciones. Con buena locomoción para toda el área metropolitana a una cuadra de avda. José pedro alessandri. Terminaciones piso baños: cerámica piso dormitorios: madera techos: pizarreño suministros agua caliente: calefón calefacción: otro características propiedad: antejardín, living comedor separado, reja en ventanas","Casa en Venta Las Encinas 3367, Ñuñoa
, Ñuñoa, Santiago"
"1594177341-1173","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/454053","UF 6.407,43","100m2","3 Dormitorios","1 Baño","Se vende linda casa en pasaje 
 frente al colegio san agustin 
  
 cercano al metro villa frei y los orientales 
 (línea 3 y línea 4 de metro) 
 excelente locomoción a todo santiago 
  
 areas verdes, supermercados, farmacias, bancos 
 lugar tranquilo y seguro 
  
 gran oportunidad unica 
  
 la ubicación es referencial 
 metros proporcionados por el propietario 
  
 honorarios: 
 ventas: 2% honorar...ios 
 arriendos hasta 2 años: 50% honorarios 
 arriendos de más de 2 años: 2% honorarios por cada 
  
 la ubicación es referencial 
 metros proporcionados por el propietario 
  
 honorarios: 
 ventas: 2% honorarios 
 arriendos hasta 2 años: 50% honorarios 
 arriendos de más de 2 años: 2% honorarios por cada 
  
 código: 161. 295Mostrar","Casa en Venta Ñuñoa, Santiago"
"1594177347-1175","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/426271","UF 4.200","125m2","4 Dormitorios","2 Baños","Sya propiedades 
 vende amplia propiedad en comuna de ñuñoa, 
  
 propiedad de 4d 2b 1e. Living y comedor en cerámica, cocina abierta con encimera, completamente amoblada, con refrigerador y comedor diario. Dormitorios con piso flotante, baños en cerámica y entrada de 1 vehículo. Ampliación 2° piso regularizada, única dueña, propiedad habitada. Excelente conectividad, cercana a linea metro 5 y 6 y a mall en construcción. No deje pasar oportunidad de visitar esta propiedas. Agente inmobiliario 
 susana reyes b.","Casa en Venta Ñuñoa, Santiago"
"1594177351-1176","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/441969","UF 6.500","100m2","5 Dormitorios","4 Baños","Venta casa ñuñoa / holanda 
 dormitorios 5 
 baños 4 
 casa de 3 pisos 
 condominio de 5 casas 
 estacionamiento 1 
 pareada por un lado 
 contribuciones $ 55. 000 
 gastos comunes $ 8. 000 
 orientación n / o/ p 
 metro chile españa 1 cuadra","Casa en Venta Ñuñoa, Santiago"
"1594177327-1169","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Jose Manuel Infante 3292 Casa E, Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/134580","UF 5.049,34","120m2","4 Dormitorios","2 Baños","Bonita casa en pasaje, construcción en obra gruesa( ley Pereira). 2 pisos, barrio habitacional, tranquilo y seguro, porton automatico ,estacionamiento frente a fachada. 2% comisión corretaje, no deje de visitar.","Casa en Venta Jose Manuel Infante 3292 Casa E, Ñuñoa, Santiago"
"1594177335-1171","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/380987","UF 5.919,91","130m2","3 Dormitorios","1 Baño","Casa en ñuñoa, 130mts2 de terreno, 95 mts2 construidos todo regularizado, ubicada en pasaje muy tranquilo. Cercana a todo lo necesario para tener una excelente calidad de vida, conectada a todos los servicios necesarios, excelente conectividad, líneas de metro, colegios san marcos, colegio suizo, de excelencia académica, municipalidad, bancos, supermercados, centros médicos, áreas verdes, mall. La casa cuenta con un gran living comedor equipados con aire acondicionado , 3 habitaciones, habitación principal de gran tamaño, 1 baño, cocina amoblada con encimera de granito, logia techada. En el patio trasero se encuentra un espectacular quincho totalmente equipado, con un hermoso jardín. El antejardin tiene capacidad para 2 vehiculos grandes, ademas de tener una bodega. Portón eléctrico. Exenta de contribuciones.","Casa en Venta Ñuñoa, Santiago"
"1594177338-1172","https://www.icasas.cl/venta/casas/santiago/nunoa/f_3-dormitorios,4-dormitorios,5-dormitorios,4000-7000-precio,100-m2/o_fecha-actualizacion","Casa en Venta Ñuñoa, Santiago, Metropolitana De Santiago","https://www.icasas.cl/propiedad/352715","UF 6.581,55","200m2","4 Dormitorios","3 Baños","Amplia casa en ñuñoa !! 
  
 dormitorio principal con baño en suite, mas dos dormitorios de buen tamaño, tres baños bien distribuidos, mas pieza servicio 
  
 patio de buen tamaño y dos estacionamiento mas baño y pieza de servicio. Ubicación privilegiada cercana a centros comerciales, mall portal ñuñoa, supermercados y restaurantes, 
 a seis cuadras de metro pedro de valdivia y pronta linea de metro macul que pasara a pocos metros. Ambiente tranquilo y controlado con portero electrónico, citofono, cámaras y unión vecinal. Ubicada en un excelente sector, no te pierdas la oportunidad de conocerla 
  
 2% iva comisión de corretaje. Piide tu visita. Difusión propiedades.","Casa en Venta Ñuñoa, Santiago"
