,PriceUnit,Price,item,link
22483,UF,6.900,UF 6.900,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422445-las-conde-hamilton-uda#position=45&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22484,UF,13.200,UF 13.200,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422685-manquehue-parque-araucano-uda#position=46&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22485,UF,15.500,UF 15.500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422714-los-militares-bergen-uda#position=47&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22486,UF,11.400,UF 11.400,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4452733-universidad-de-los-andes-uda#position=48&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22487,UF,9.800,UF 9.800,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5422767-av-las-condes-puente-nuevo-uda#position=49&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22488,UF,10.500,UF 10.500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5425063-bello-horizonte-uda#position=50&type=item&tracking_id=36366ed2-bbe3-4339-9151-7d1df76cc4b8
22489,UF,12.800,UF 12.800,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5501313-avenida-presidente-kennedy-lateral-10290-uda#position=1&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22490,UF,24.500,UF 24.500,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5393161-calle-luis-pasteur-7529-uda#position=2&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22491,UF,20.500,UF 20.500,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5393068-carolina-rabat-900-uda#position=3&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22492,UF,12.600,UF 12.600,https://www.portalinmobiliario.com/MLC-526864940-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=4&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22493,UF,8.500,UF 8.500,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5550707-clinica-alemana-uda#position=5&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22494,UF,12.500,UF 12.500,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/4969965-tabancuravitacura-oriente-uda#position=6&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22495,UF,9.990,UF 9.990,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/4938952-kennedyvitacura-uda#position=7&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22496,UF,8.500,UF 8.500,https://www.portalinmobiliario.com/MLC-526864492-mar-jonico-el-aromo-_JM#position=8&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22497,UF,9.990,UF 9.990,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5610436-lindisimo-departamento-parque-bicentenario-uda#position=9&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22498,UF,13.000,UF 13.000,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/4695122-nueva-costanera-antonio-de-pastrana-uda#position=10&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
22499,UF,16.000,UF 16.000,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5610098-las-nievespaul-claudel-uda#position=11&type=item&tracking_id=fa5d6857-63dd-4973-8a63-9f8f2c547221
