,PriceUnit,Price,item,link
7495,UF,11.000,UF 11.000,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748311-vespucio-nueva-costanera-uda#position=13&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7496,UF,12.500,UF 12.500,https://www.portalinmobiliario.com/MLC-539045354-impecable-departamento-venta-padre-damian-veuster-_JM#position=14&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7497,UF,7.800,UF 7.800,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748214-san-damian-av-las-condes-uda#position=15&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7498,UF,11.200,UF 11.200,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748122-el-arcangel-pedro-canisio-uda#position=16&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7499,UF,13.700,UF 13.700,https://www.portalinmobiliario.com/MLC-539035036-departamento-en-venta-de-3-dorm-en-vitacura-_JM#position=17&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7500,UF,16.300,UF 16.300,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5748049-excelente-depto-en-luis-carrera-2-estacionamientos-y-2-bodegas-con-piscina-uda#position=18&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7501,UF,10.700,UF 10.700,https://www.portalinmobiliario.com/MLC-539033987-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=19&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7502,UF,14.900,UF 14.900,https://www.portalinmobiliario.com/MLC-539033976-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=20&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7503,UF,18.665,UF 18.665,https://www.portalinmobiliario.com/MLC-539033738-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=21&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7504,UF,18.230,UF 18.230,https://www.portalinmobiliario.com/MLC-539033750-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=22&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7505,UF,24.500,UF 24.500,https://www.portalinmobiliario.com/MLC-539033743-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=23&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7506,UF,16.700,UF 16.700,https://www.portalinmobiliario.com/MLC-539033737-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=24&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7507,UF,18.100,UF 18.100,https://www.portalinmobiliario.com/MLC-539033741-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=25&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7508,UF,21.380,UF 21.380,https://www.portalinmobiliario.com/MLC-539033724-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=26&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7509,UF,9.900,UF 9.900,https://www.portalinmobiliario.com/MLC-539033056-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=27&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7510,UF,10.350,UF 10.350,https://www.portalinmobiliario.com/MLC-539032900-departamento-en-venta-de-4-dorm-en-vitacura-_JM#position=28&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7511,UF,8.500,UF 8.500,https://www.portalinmobiliario.com/MLC-539032894-departamento-en-venta-de-3-dorm-en-vitacura-_JM#position=29&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7512,UF,8.800,UF 8.800,https://www.portalinmobiliario.com/MLC-539032870-departamento-en-venta-de-3-dorm-en-vitacura-_JM#position=30&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7513,UF,13.500,UF 13.500,https://www.portalinmobiliario.com/MLC-539032832-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=31&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7514,UF,22.000,UF 22.000,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5718781-duplex-jardin-en-exclusivo-condominio-uda#position=32&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7515,UF,7.700,UF 7.700,https://www.portalinmobiliario.com/MLC-539032044-departamento-en-venta-de-2-dormitorios-en-vitacura-_JM#position=33&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7516,UF,11.899,UF 11.899,https://www.portalinmobiliario.com/MLC-539032010-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=34&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7517,UF,8.500,UF 8.500,https://www.portalinmobiliario.com/MLC-539031900-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=35&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7518,UF,12.300,UF 12.300,https://www.portalinmobiliario.com/MLC-539031861-departamento-en-venta-de-4-dormitorios-en-vitacura-_JM#position=36&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7519,UF,14.600,UF 14.600,https://www.portalinmobiliario.com/MLC-539031802-departamento-en-venta-de-3-dormitorios-en-vitacura-_JM#position=37&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7520,UF,13.200,UF 13.200,https://www.portalinmobiliario.com/MLC-539020112-vitacura-poniente-_JM#position=38&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7521,UF,11.500,UF 11.500,https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/5747856-vitacura-luis-pasteur-uda#position=39&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7522,UF,9.000,UF 9.000,https://www.portalinmobiliario.com/MLC-539019398-juan-xxiiivitacura-_JM#position=40&type=item&tracking_id=9403f889-e462-44ee-bcd8-a38d8f4cc2d4
7523,UF,11.500,UF 11.500,https://www.portalinmobiliario.com/MLC-539032741-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=1&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7524,UF,6.090,UF 6.090,https://www.portalinmobiliario.com/MLC-539031945-departamento-en-venta-de-3-dormitorios-en-providencia-_JM#position=2&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7525,UF,7.890,UF 7.890,https://www.portalinmobiliario.com/MLC-539031809-departamento-en-venta-de-4-dormitorios-en-providencia-_JM#position=3&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7526,UF,7.000,UF 7.000,https://www.portalinmobiliario.com/MLC-539031765-departamento-en-venta-de-2-dormitorios-en-providencia-_JM#position=4&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7527,UF,5.900,UF 5.900,https://www.portalinmobiliario.com/MLC-539020386-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=5&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7528,UF,9.500,UF 9.500,https://www.portalinmobiliario.com/MLC-539020211-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=6&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7529,UF,7.990,UF 7.990,https://www.portalinmobiliario.com/MLC-539020154-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=7&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7530,UF,7.765,UF 7.765,https://www.portalinmobiliario.com/MLC-539019686-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=8&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7531,UF,9.950,UF 9.950,https://www.portalinmobiliario.com/MLC-539018617-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=9&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7532,UF,5.900,UF 5.900,https://www.portalinmobiliario.com/MLC-539018181-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=10&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7533,UF,5.000,UF 5.000,https://www.portalinmobiliario.com/MLC-539017210-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=11&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7534,UF,7.900,UF 7.900,https://www.portalinmobiliario.com/MLC-539017089-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=12&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7535,UF,6.800,UF 6.800,https://www.portalinmobiliario.com/MLC-539016941-departamento-en-venta-de-3-dorm-en-providencia-_JM#position=13&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7536,UF,6.523,UF 6.523,https://www.portalinmobiliario.com/MLC-539013404-arturo-claro-parque-ines-de-suarez-_JM#position=14&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7537,UF,6.500,UF 6.500,https://www.portalinmobiliario.com/MLC-539013411-arturo-claro-ines-de-suarez-_JM#position=15&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7538,$,220.000.000,$ 220.000.000,https://www.portalinmobiliario.com/MLC-539013400-roberto-del-rio-nor-oriente-_JM#position=16&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7539,UF,9.800,UF 9.800,https://www.portalinmobiliario.com/MLC-539013392-las-dalias-plaza-las-lilas-nor-oriente-_JM#position=17&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7540,$,147.000.000,$ 147.000.000,https://www.portalinmobiliario.com/MLC-539013376-luis-thayer-ojeda-las-dalias-_JM#position=18&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7541,$,115.000.000,$ 115.000.000,https://www.portalinmobiliario.com/MLC-539013384-av-providencia-vista-espectacular-_JM#position=19&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7542,$,147.000.000,$ 147.000.000,https://www.portalinmobiliario.com/MLC-539013364-luis-thayer-ojeda-las-dalias-_JM#position=20&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7543,$,95.000.000,$ 95.000.000,https://www.portalinmobiliario.com/MLC-539013371-campus-oriente-uc-_JM#position=21&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7544,UF,9.800,UF 9.800,https://www.portalinmobiliario.com/MLC-539013374-las-dalias-plaza-las-lilas-nor-oriente-_JM#position=22&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7545,UF,6.500,UF 6.500,https://www.portalinmobiliario.com/MLC-539013363-arturo-claro-ines-de-suarez-_JM#position=23&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7546,UF,5.800,UF 5.800,https://www.portalinmobiliario.com/MLC-539013357-consejo-de-indias-_JM#position=24&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7547,$,87.000.000,$ 87.000.000,https://www.portalinmobiliario.com/MLC-539013315-av-providencia-parque-forestal-_JM#position=25&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7548,UF,5.800,UF 5.800,https://www.portalinmobiliario.com/MLC-539013302-consejo-de-indias-_JM#position=26&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7549,UF,6.800,UF 6.800,https://www.portalinmobiliario.com/MLC-539013283-california-andacollo-_JM#position=27&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7550,$,220.000.000,$ 220.000.000,https://www.portalinmobiliario.com/MLC-539013256-roberto-del-rio-nor-oriente-_JM#position=28&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7551,$,103.000.000,$ 103.000.000,https://www.portalinmobiliario.com/MLC-539013239-p-de-valdivia-carlos-antunez-_JM#position=29&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7552,UF,3.500,UF 3.500,https://www.portalinmobiliario.com/MLC-539013244-ricardo-lyon-metro-ines-de-suarez-_JM#position=30&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7553,UF,3.500,UF 3.500,https://www.portalinmobiliario.com/MLC-539013245-ricardo-lyon-metro-ines-de-suarez-_JM#position=31&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7554,UF,7.500,UF 7.500,https://www.portalinmobiliario.com/MLC-539013225-calle-huascar-2-estacionamientos-_JM#position=32&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7555,$,103.000.000,$ 103.000.000,https://www.portalinmobiliario.com/MLC-539013233-p-de-valdivia-carlos-antunez-_JM#position=33&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7556,$,82.000.000,$ 82.000.000,https://www.portalinmobiliario.com/MLC-539013226-santa-beatriz-inversionistas-_JM#position=34&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7557,$,100.000.000,$ 100.000.000,https://www.portalinmobiliario.com/MLC-539013221-eliodoro-yanez-huelen-_JM#position=35&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7558,UF,6.523,UF 6.523,https://www.portalinmobiliario.com/MLC-539013123-arturo-claro-parque-ines-de-suarez-_JM#position=36&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7559,$,82.000.000,$ 82.000.000,https://www.portalinmobiliario.com/MLC-539013119-santa-beatriz-inversionistas-_JM#position=37&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7560,UF,8.200,UF 8.200,https://www.portalinmobiliario.com/MLC-539013080-carmen-sylva-2-estacionamientos-_JM#position=38&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7561,UF,8.200,UF 8.200,https://www.portalinmobiliario.com/MLC-539013088-carmen-sylva-2-estacionamientos-_JM#position=39&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7562,UF,5.600,UF 5.600,https://www.portalinmobiliario.com/MLC-539009713-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=40&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7563,UF,8.718,UF 8.718,https://www.portalinmobiliario.com/MLC-539009653-departamento-en-venta-de-2-dorm-en-providencia-_JM#position=41&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
7564,UF,5.571,UF 5.571,https://www.portalinmobiliario.com/MLC-539009621-departamento-en-venta-de-2-dormitorios-en-providencia-_JM#position=42&type=item&tracking_id=e0651ac6-fd32-47da-9d17-a276f2ee4fb2
